date,league,game_id,away_team,away_score,home_team,home_score,winner,status
20160101,nba,400828377,ORL,91,WSH,103,WSH,Final
20160101,nba,400828378,DAL,82,MIA,106,MIA,Final
20160101,nba,400828379,CHA,94,TOR,104,TOR,Final
20160101,nba,400828380,NY,81,CHI,108,CHI,Final
20160101,nba,400828381,PHI,84,LAL,93,LAL,Final
20160102,nba,400828382,BKN,100,BOS,97,BKN,Final
20160102,nba,400828383,PHX,119,SAC,142,SAC,Final
20160102,nba,400828384,OKC,109,CHA,90,OKC,Final
20160102,nba,400828385,DET,82,IND,94,IND,Final
20160102,nba,400828386,ORL,79,CLE,104,CLE,Final
20160102,nba,400828387,MIL,95,MIN,85,MIL,Final
20160102,nba,400828388,NO,105,DAL,98,NO,Final
20160102,nba,400828389,HOU,103,SA,121,SA,Final
20160102,nba,400828390,MEM,87,UTAH,92,UTAH,Final/OT
20160102,nba,400828391,DEN,108,GS,111,GS,Final/OT
20160102,nba,400828392,PHI,99,LAC,130,LAC,Final
20160103,nba,400828393,ATL,97,NY,111,NY,Final
20160103,nba,400828394,CHI,115,TOR,113,CHI,Final
20160103,nba,400828395,MIA,97,WSH,75,MIA,Final
20160103,nba,400828396,POR,112,DEN,106,POR,Final
20160103,nba,400828397,PHX,77,LAL,97,LAL,Final
20160104,nba,400828398,TOR,100,CLE,122,CLE,Final
20160104,nba,400828399,MIN,99,PHI,109,PHI,Final
20160104,nba,400828400,BOS,103,BKN,94,BOS,Final
20160104,nba,400828401,ORL,89,DET,115,DET,Final
20160104,nba,400828402,IND,100,MIA,103,MIA,Final/OT
20160104,nba,400828403,SA,123,MIL,98,SA,Final
20160104,nba,400828404,SAC,116,OKC,104,SAC,Final
20160104,nba,400828405,HOU,93,UTAH,91,HOU,Final
20160104,nba,400828406,MEM,91,POR,78,MEM,Final
20160104,nba,400828407,CHA,101,GS,111,GS,Final
20160105,nba,400828408,NY,107,ATL,101,NY,Final
20160105,nba,400828409,MIL,106,CHI,117,CHI,Final
20160105,nba,400828410,SAC,116,DAL,117,DAL,Final/2OT
20160105,nba,400828411,GS,109,LAL,88,GS,Final
20160106,nba,400828412,NY,98,MIA,90,NY,Final
20160106,nba,400828413,IND,95,ORL,86,IND,Final
20160106,nba,400828414,CLE,121,WSH,115,CLE,Final
20160106,nba,400828415,DET,99,BOS,94,DET,Final
20160106,nba,400828416,TOR,91,BKN,74,TOR,Final
20160106,nba,400828417,DEN,78,MIN,74,DEN,Final
20160106,nba,400828418,DAL,100,NO,91,DAL,Final
20160106,nba,400828419,UTAH,98,SA,123,SA,Final
20160106,nba,400828420,CHA,102,PHX,111,PHX,Final
20160106,nba,400828421,MEM,94,OKC,112,OKC,Final
20160106,nba,400828422,LAC,109,POR,98,LAC,Final
20160107,nba,400828423,ATL,126,PHI,98,ATL,Final
20160107,nba,400828424,BOS,92,CHI,101,CHI,Final
20160107,nba,400828425,UTAH,94,HOU,103,HOU,Final
20160107,nba,400828426,LAL,115,SAC,118,SAC,Final
20160108,nba,400828427,TOR,97,WSH,88,TOR,Final
20160108,nba,400828428,ORL,83,BKN,77,ORL,Final
20160108,nba,400828429,DEN,84,MEM,91,MEM,Final
20160108,nba,400828430,CLE,125,MIN,99,CLE,Final
20160108,nba,400828431,IND,91,NO,86,IND,Final
20160108,nba,400828432,DAL,95,MIL,96,MIL,Final
20160108,nba,400828433,NY,99,SA,100,SA,Final
20160108,nba,400828434,MIA,103,PHX,95,MIA,Final
20160108,nba,400828435,GS,128,POR,108,GS,Final
20160108,nba,400828436,OKC,117,LAL,113,OKC,Final
20160109,nba,400828437,CHA,83,LAC,97,LAC,Final
20160109,nba,400828438,CHI,105,ATL,120,ATL,Final
20160109,nba,400828439,WSH,105,ORL,99,WSH,Final
20160109,nba,400828440,BKN,89,DET,103,DET,Final
20160109,nba,400828441,TOR,108,PHI,95,TOR,Final
20160109,nba,400828442,MIA,83,UTAH,98,UTAH,Final
20160109,nba,400828443,GS,128,SAC,116,GS,Final
20160110,nba,400828445,NO,111,LAC,114,LAC,Final/OT
