date,league,game_id,away_team,away_score,home_team,home_score,winner,status
20180329,mlb,380329128,CHC,8,MIA,4,CHC,Final
20180329,mlb,380329121,STL,4,NYM,9,NYM,Final
20180329,mlb,380329101,MIN,2,BAL,3,BAL,Final/11
20180329,mlb,380329113,HOU,4,TEX,1,HOU,Final
20180329,mlb,380329114,NYY,6,TOR,1,NYY,Final
20180329,mlb,400982889,BOS,4,TB,6,TB,Final
20180329,mlb,380329115,PHI,5,ATL,8,ATL,Final
20180329,mlb,380329125,MIL,2,SD,1,MIL,Final/12
20180329,mlb,380329107,CHW,14,KC,7,CHW,Final
20180329,mlb,380329119,SF,1,LAD,0,SF,Final
20180329,mlb,380329112,CLE,1,SEA,2,SEA,Final
20180329,mlb,380329129,COL,2,ARI,8,ARI,Final
20180330,mlb,401028517,PIT,13,DET,10,PIT,Final/13
20180330,mlb,380330117,WSH,2,CIN,0,WSH,Final
20180330,mlb,380330114,NYY,4,TOR,2,NYY,Final
20180330,mlb,380330128,CHC,1,MIA,2,MIA,Final/17
20180330,mlb,380330130,BOS,1,TB,0,BOS,Final
20180330,mlb,380330115,PHI,5,ATL,4,PHI,Final/11
20180330,mlb,380330113,HOU,1,TEX,5,TEX,Final
20180330,mlb,380330129,COL,8,ARI,9,ARI,Final
20180330,mlb,380330119,SF,1,LAD,0,SF,Final
20180330,mlb,380330125,MIL,8,SD,6,MIL,Final
20180331,mlb,380331121,STL,2,NYM,6,NYM,Final
20180331,mlb,380331117,WSH,13,CIN,7,WSH,Final
20180331,mlb,380331113,HOU,9,TEX,3,HOU,Final
20180331,mlb,380331114,NYY,3,TOR,5,TOR,Final
20180331,mlb,380331112,CLE,6,SEA,5,CLE,Final
20180331,mlb,380331130,BOS,3,TB,2,BOS,Final
20180331,mlb,380331101,MIN,6,BAL,2,MIN,Final
20180331,mlb,380331115,PHI,2,ATL,15,ATL,Final
20180331,mlb,380331128,CHC,10,MIA,6,CHC,Final/10
20180331,mlb,380331107,CHW,4,KC,3,CHW,Final
20180331,mlb,380331129,COL,2,ARI,1,COL,Final
20180331,mlb,400982919,MIL,7,SD,3,MIL,Final
20180331,mlb,380331119,SF,0,LAD,5,LAD,Final
20180401,mlb,380401101,MIN,7,BAL,0,MIN,Final
20180401,mlb,380401114,NYY,4,TOR,7,TOR,Final
20180401,mlb,380401121,STL,5,NYM,1,STL,Final
20180401,mlb,380401128,CHC,0,MIA,6,MIA,Final
20180401,mlb,380401130,BOS,2,TB,1,BOS,Final
