date,league,game_id,away_team,away_score,home_team,home_score,winner,status
20140301,mlb,400698566,ATL,15,WSH,16,WSH,Final
20140303,mlb,400698579,TOR,2,MIN,12,MIN,Final
20140318,mlb,400658566,SD,5,SEA,5,,Final
20140322,mlb,340322129,LAD,3,ARI,1,LAD,Final
20140322,mlb,340322329,LAD,7,ARI,5,LAD,Final
20140330,mlb,340330125,LAD,1,SD,3,SD,Final
20140331,mlb,340331123,CHC,0,PIT,1,PIT,Final/10
20140331,mlb,340331106,KC,3,DET,4,DET,Final
20140331,mlb,340331121,WSH,9,NYM,7,WSH,Final/10
20140331,mlb,340331113,PHI,14,TEX,10,PHI,Final
20140331,mlb,340331108,ATL,0,MIL,2,MIL,Final
20140331,mlb,340331101,BOS,1,BAL,2,BAL,Final
20140331,mlb,340331117,STL,1,CIN,0,STL,Final
20140331,mlb,340331104,MIN,3,CHW,5,CHW,Final
20140331,mlb,340331130,TOR,2,TB,9,TB,Final
20140331,mlb,340331128,COL,1,MIA,10,MIA,Final
20140331,mlb,340331129,SF,9,ARI,8,SF,Final
20140331,mlb,340331103,SEA,10,LAA,3,SEA,Final
20140401,mlb,340401125,LAD,3,SD,2,LAD,Final
20140401,mlb,340401118,NYY,2,HOU,6,HOU,Final
20140401,mlb,340401128,COL,3,MIA,4,MIA,Final
20140401,mlb,340401130,TOR,4,TB,2,TOR,Final
20140401,mlb,340401113,PHI,2,TEX,3,TEX,Final
20140401,mlb,340401108,ATL,5,MIL,2,ATL,Final
20140401,mlb,340401129,SF,4,ARI,5,ARI,Final
20140401,mlb,340401103,SEA,8,LAA,3,SEA,Final
20140402,mlb,340402106,KC,1,DET,2,DET,Final/10
20140402,mlb,340402108,ATL,1,MIL,0,ATL,Final
20140402,mlb,340402104,MIN,6,CHW,7,CHW,Final/11
20140402,mlb,340402101,BOS,6,BAL,2,BOS,Final
20140402,mlb,340402123,CHC,3,PIT,4,PIT,Final/16
20140402,mlb,340402117,STL,0,CIN,1,CIN,Final
20140402,mlb,340402121,WSH,5,NYM,1,WSH,Final
20140402,mlb,340402128,COL,6,MIA,5,COL,Final
20140402,mlb,340402130,TOR,3,TB,0,TOR,Final
20140402,mlb,340402113,PHI,3,TEX,4,TEX,Final
20140402,mlb,340402118,NYY,1,HOU,3,HOU,Final
20140402,mlb,340402129,SF,2,ARI,0,SF,Final
20140402,mlb,340402103,SEA,8,LAA,2,SEA,Final
20140402,mlb,340402125,LAD,5,SD,1,LAD,Final
20140403,mlb,340403117,STL,7,CIN,6,STL,Final
20140403,mlb,340403123,CHC,3,PIT,2,CHC,Final
20140403,mlb,340403128,COL,5,MIA,8,MIA,Final
20140403,mlb,340403121,WSH,8,NYM,2,WSH,Final
20140403,mlb,340403104,MIN,10,CHW,9,MIN,Final
20140403,mlb,340403129,SF,8,ARI,5,SF,Final
20140403,mlb,340403101,BOS,4,BAL,3,BOS,Final
20140403,mlb,340403130,TOR,2,TB,7,TB,Final
20140403,mlb,340403118,NYY,4,HOU,2,NYY,Final
20140404,mlb,340404120,ATL,2,WSH,1,ATL,Final
20140404,mlb,340404106,BAL,4,DET,10,DET,Final
20140404,mlb,340404102,MIL,6,BOS,2,MIL,Final
20140404,mlb,340404116,PHI,7,CHC,2,PHI,Final
20140404,mlb,340404105,MIN,2,CLE,7,CLE,Final
20140404,mlb,340404107,CHW,5,KC,7,KC,Final
20140404,mlb,340404119,SF,8,LAD,4,SF,Final
20140404,mlb,340404127,ARI,2,COL,12,COL,Final
20140404,mlb,340404123,STL,2,PIT,12,PIT,Final
20140404,mlb,340404114,NYY,7,TOR,3,NYY,Final
20140404,mlb,340404121,CIN,3,NYM,4,NYM,Final
20140404,mlb,340404128,SD,2,MIA,8,MIA,Final
20140404,mlb,340404130,TEX,1,TB,8,TB,Final
20140404,mlb,340404118,LAA,11,HOU,1,LAA,Final
20140405,mlb,340405105,MIN,7,CLE,3,MIN,Final
20140405,mlb,340405114,NYY,0,TOR,4,TOR,Final
20140405,mlb,340405106,BAL,6,DET,7,DET,Final
