date,league,game_id,away_team,away_score,home_team,home_score,winner,status
20100404,mlb,300404102,NYY,7,BOS,9,BOS,Final
20100405,mlb,300405120,PHI,11,WSH,1,PHI,Final
20100405,mlb,300405117,STL,11,CIN,6,STL,Final
20100405,mlb,300405123,LAD,5,PIT,11,PIT,Final
20100405,mlb,300405104,CLE,0,CHW,6,CHW,Final
20100405,mlb,300405113,TOR,4,TEX,5,TEX,Final
20100405,mlb,300405108,COL,5,MIL,3,COL,Final
20100405,mlb,300405107,DET,8,KC,4,DET,Final
20100405,mlb,300405115,CHC,5,ATL,16,ATL,Final
20100405,mlb,300405129,SD,3,ARI,6,ARI,Final
20100405,mlb,300405118,SF,5,HOU,2,SF,Final
20100405,mlb,300405103,MIN,3,LAA,6,LAA,Final
20100406,mlb,300406102,NYY,6,BOS,4,NYY,Final
20100406,mlb,300406130,BAL,3,TB,4,TB,Final
20100406,mlb,300406118,SF,3,HOU,0,SF,Final
20100406,mlb,300406108,COL,5,MIL,7,MIL,Final
20100406,mlb,300406129,SD,6,ARI,3,SD,Final
20100406,mlb,300406103,MIN,5,LAA,3,MIN,Final
20100407,mlb,300407108,COL,4,MIL,5,MIL,Final
20100407,mlb,300407118,SF,10,HOU,4,SF,Final
20100407,mlb,300407120,PHI,8,WSH,4,PHI,Final
20100407,mlb,300407123,LAD,3,PIT,4,PIT,Final/10
20100407,mlb,300407102,NYY,3,BOS,1,NYY,Final/10
20100407,mlb,300407115,CHC,2,ATL,3,ATL,Final
20100407,mlb,300407117,STL,6,CIN,3,STL,Final
20100407,mlb,300407130,BAL,3,TB,4,TB,Final
20100407,mlb,300407113,TOR,7,TEX,4,TOR,Final
20100407,mlb,300407104,CLE,5,CHW,3,CLE,Final
20100407,mlb,300407107,DET,2,KC,3,KC,Final/11
20100407,mlb,300407129,SD,3,ARI,5,ARI,Final
20100407,mlb,300407103,MIN,4,LAA,2,MIN,Final
20100408,mlb,300408117,STL,1,CIN,2,CIN,Final
20100408,mlb,300408123,LAD,10,PIT,2,LAD,Final
20100408,mlb,300408113,TOR,3,TEX,1,TOR,Final
20100408,mlb,300408107,DET,7,KC,3,DET,Final
20100408,mlb,300408120,PHI,5,WSH,6,WSH,Final
20100408,mlb,300408115,CHC,2,ATL,0,CHC,Final
20100408,mlb,300408130,BAL,5,TB,4,BAL,Final
20100408,mlb,300408104,CLE,5,CHW,3,CLE,Final/11
20100408,mlb,300408103,MIN,10,LAA,1,MIN,Final
20100409,mlb,300409106,CLE,2,DET,5,DET,Final
20100409,mlb,300409101,TOR,7,BAL,6,TOR,Final
20100409,mlb,300409127,SD,0,COL,7,COL,Final
20100409,mlb,300409126,ATL,4,SF,5,SF,Final/13
20100409,mlb,300409117,CHC,4,CIN,5,CIN,Final
20100409,mlb,300409121,WSH,2,NYM,8,NYM,Final
20100409,mlb,300409130,NYY,3,TB,9,TB,Final
20100409,mlb,300409113,SEA,2,TEX,6,TEX,Final
20100409,mlb,300409118,PHI,8,HOU,0,PHI,Final
20100409,mlb,300409104,MIN,4,CHW,3,MIN,Final/11
20100409,mlb,300409107,BOS,3,KC,4,KC,Final
20100409,mlb,300409108,STL,5,MIL,4,STL,Final
20100409,mlb,300409129,PIT,1,ARI,9,ARI,Final
20100410,mlb,300410104,MIN,2,CHW,1,MIN,Final
20100410,mlb,300410106,CLE,2,DET,4,DET,Final
20100410,mlb,300410117,CHC,4,CIN,3,CHC,Final
20100410,mlb,300410121,WSH,4,NYM,3,WSH,Final
20100410,mlb,300410108,STL,7,MIL,1,STL,Final
20100410,mlb,300410113,SEA,4,TEX,3,SEA,Final
20100410,mlb,300410130,NYY,10,TB,0,NYY,Final
20100410,mlb,300410101,TOR,3,BAL,0,TOR,Final
20100410,mlb,300410118,PHI,9,HOU,6,PHI,Final
20100410,mlb,300410107,BOS,8,KC,3,BOS,Final
20100410,mlb,300410127,SD,5,COL,4,SD,Final/14
20100410,mlb,300410129,PIT,6,ARI,3,PIT,Final
20100410,mlb,300410126,ATL,7,SF,2,ATL,Final
20100411,mlb,300411106,CLE,8,DET,9,DET,Final
20100411,mlb,300411117,CHC,1,CIN,3,CIN,Final
20100411,mlb,300411121,WSH,5,NYM,2,WSH,Final
20100411,mlb,300411101,TOR,5,BAL,2,TOR,Final
20100411,mlb,300411130,NYY,7,TB,3,NYY,Final
20100411,mlb,300411104,MIN,4,CHW,5,CHW,Final
20100411,mlb,300411118,PHI,2,HOU,1,PHI,Final
20100411,mlb,300411107,BOS,8,KC,6,BOS,Final
20100411,mlb,300411113,SEA,2,TEX,9,TEX,Final
20100411,mlb,300411127,SD,2,COL,4,COL,Final
20100411,mlb,300411126,ATL,3,SF,6,SF,Final
20100411,mlb,300411129,PIT,6,ARI,15,ARI,Final
20100411,mlb,300411108,STL,7,MIL,8,MIL,Final
20100412,mlb,300412106,KC,10,DET,5,KC,Final
20100412,mlb,300412116,MIL,5,CHC,9,CHC,Final
20100412,mlb,300412105,TEX,4,CLE,2,TEX,Final/10
20100412,mlb,300412122,WSH,4,PHI,7,PHI,Final
20100412,mlb,300412109,BOS,2,MIN,5,MIN,Final
20100412,mlb,300412124,HOU,0,STL,5,STL,Final
20100412,mlb,300412125,ATL,2,SD,17,SD,Final
20100412,mlb,300412101,TB,5,BAL,1,TB,Final
20100412,mlb,300412114,CHW,8,TOR,7,CHW,Final/11
20100412,mlb,300412126,PIT,3,SF,9,SF,Final
20100413,mlb,300413106,KC,5,DET,6,DET,Final
20100413,mlb,300413110,LAA,5,NYY,7,NYY,Final
20100413,mlb,300413119,ARI,5,LAD,9,LAD,Final
20100413,mlb,300413101,TB,8,BAL,6,TB,Final/10
20100413,mlb,300413114,CHW,2,TOR,4,TOR,Final
20100413,mlb,300413127,NYM,3,COL,11,COL,Final
20100413,mlb,300413126,PIT,6,SF,5,PIT,Final
20100414,mlb,300414106,KC,7,DET,3,KC,Final
20100414,mlb,300414110,LAA,5,NYY,3,LAA,Final
20100414,mlb,300414109,BOS,6,MIN,3,BOS,Final
20100414,mlb,300414101,TB,9,BAL,1,TB,Final
20100414,mlb,300414116,MIL,6,CHC,7,CHC,Final
20100414,mlb,300414126,PIT,0,SF,6,SF,Final
20100414,mlb,300414105,TEX,6,CLE,2,TEX,Final
20100414,mlb,300414122,WSH,7,PHI,14,PHI,Final
20100414,mlb,300414114,CHW,11,TOR,1,CHW,Final
20100414,mlb,300414124,HOU,1,STL,2,STL,Final
20100414,mlb,300414127,NYM,5,COL,6,COL,Final/10
20100414,mlb,300414125,ATL,6,SD,1,ATL,Final
20100414,mlb,300414119,ARI,9,LAD,7,ARI,Final/11
20100415,mlb,300415105,TEX,2,CLE,3,CLE,Final
20100415,mlb,300415109,BOS,0,MIN,8,MIN,Final
20100415,mlb,300415124,HOU,5,STL,1,HOU,Final
20100415,mlb,300415116,MIL,8,CHC,6,MIL,Final
20100415,mlb,300415122,WSH,7,PHI,5,WSH,Final
20100415,mlb,300415127,NYM,5,COL,0,NYM,Final
20100415,mlb,300415125,ATL,6,SD,2,ATL,Final
20100415,mlb,300415110,LAA,2,NYY,6,NYY,Final
20100415,mlb,300415114,CHW,3,TOR,7,TOR,Final
20100415,mlb,300415119,ARI,5,LAD,6,LAD,Final/10
20100416,mlb,300416116,HOU,2,CHC,7,CHC,Final
20100416,mlb,300416105,CHW,2,CLE,6,CLE,Final
20100416,mlb,300416110,TEX,1,NYY,5,NYY,Final/7
20100416,mlb,300416120,MIL,3,WSH,5,WSH,Final
20100416,mlb,300416123,CIN,3,PIT,4,PIT,Final
20100416,mlb,300416114,LAA,7,TOR,5,LAA,Final
20100416,mlb,300416102,TB,3,BOS,1,TB,Final/12
20100416,mlb,300416115,COL,5,ATL,9,ATL,Final
20100416,mlb,300416109,KC,3,MIN,10,MIN,Final
20100416,mlb,300416124,NYM,3,STL,4,STL,Final
20100416,mlb,300416125,ARI,3,SD,6,SD,Final
20100416,mlb,300416112,DET,3,SEA,11,SEA,Final
20100416,mlb,300416119,SF,8,LAD,10,LAD,Final
20100417,mlb,300417110,TEX,3,NYY,7,NYY,Final
20100417,mlb,300417116,HOU,4,CHC,3,HOU,Final
20100417,mlb,300417120,MIL,0,WSH,8,WSH,Final
20100417,mlb,300417114,LAA,6,TOR,3,LAA,Final
20100417,mlb,300417109,KC,5,MIN,6,MIN,Final
20100417,mlb,300417105,CHW,2,CLE,3,CLE,Final
20100417,mlb,300417119,SF,9,LAD,0,SF,Final
20100417,mlb,300417124,NYM,2,STL,1,NYM,Final/20
20100417,mlb,300417123,CIN,4,PIT,5,PIT,Final
20100417,mlb,300417115,COL,4,ATL,0,COL,Final
20100417,mlb,300417125,ARI,0,SD,5,SD,Final
20100417,mlb,300417102,TB,6,BOS,5,TB,Final
20100417,mlb,300417112,DET,2,SEA,4,SEA,Final
20100418,mlb,300418105,CHW,4,CLE,7,CLE,Final
20100418,mlb,300418110,TEX,2,NYY,5,NYY,Final
20100418,mlb,300418114,LAA,3,TOR,1,LAA,Final
20100418,mlb,300418102,TB,7,BOS,1,TB,Final
20100418,mlb,300418115,COL,3,ATL,4,ATL,Final
20100418,mlb,300418120,MIL,11,WSH,7,MIL,Final
20100418,mlb,300418123,CIN,3,PIT,5,PIT,Final
20100418,mlb,300418109,KC,10,MIN,5,KC,Final
20100418,mlb,300418116,HOU,3,CHC,2,HOU,Final/10
20100418,mlb,300418125,ARI,3,SD,5,SD,Final
20100418,mlb,300418112,DET,4,SEA,2,DET,Final
20100418,mlb,300418119,SF,1,LAD,2,LAD,Final
20100418,mlb,300418124,NYM,3,STL,5,STL,Final
20100419,mlb,300419102,TB,8,BOS,2,TB,Final
20100419,mlb,300419120,COL,2,WSH,5,WSH,Final
20100419,mlb,300419114,KC,1,TOR,8,TOR,Final
20100419,mlb,300419121,CHC,1,NYM,6,NYM,Final
20100419,mlb,300419129,STL,4,ARI,2,STL,Final
20100419,mlb,300419103,DET,0,LAA,2,LAA,Final
20100419,mlb,300419125,SF,2,SD,3,SD,Final/10
20100419,mlb,300419112,BAL,2,SEA,8,SEA,Final
20100420,mlb,300420120,COL,10,WSH,4,COL,Final
20100420,mlb,300420123,MIL,8,PIT,1,MIL,Final
20100420,mlb,300420114,KC,3,TOR,4,TOR,Final
20100420,mlb,300420102,TEX,6,BOS,7,BOS,Final
20100420,mlb,300420115,PHI,3,ATL,4,ATL,Final/10
20100420,mlb,300420117,LAD,9,CIN,11,CIN,Final
20100420,mlb,300420121,CHC,0,NYM,4,NYM,Final
20100420,mlb,300420104,TB,1,CHW,4,CHW,Final
20100420,mlb,300420109,CLE,1,MIN,5,MIN,Final
20100420,mlb,300420129,STL,7,ARI,9,ARI,Final
20100420,mlb,300420103,DET,5,LAA,6,LAA,Final
20100420,mlb,300420125,SF,0,SD,1,SD,Final
20100420,mlb,300420112,BAL,1,SEA,3,SEA,Final
20100421,mlb,300421114,KC,4,TOR,3,KC,Final/10
20100421,mlb,300421125,SF,2,SD,5,SD,Final
20100421,mlb,300421120,COL,4,WSH,6,WSH,Final
20100421,mlb,300421123,MIL,8,PIT,0,MIL,Final
20100421,mlb,300421102,TEX,7,BOS,8,BOS,Final/12
20100421,mlb,300421115,PHI,2,ATL,0,PHI,Final
20100421,mlb,300421117,LAD,14,CIN,6,LAD,Final
20100421,mlb,300421121,CHC,9,NYM,3,CHC,Final
20100421,mlb,300421104,TB,12,CHW,0,TB,Final
20100421,mlb,300421109,CLE,0,MIN,6,MIN,Final
20100421,mlb,300421129,STL,9,ARI,4,STL,Final
20100421,mlb,300421103,DET,4,LAA,3,DET,Final
20100421,mlb,300421112,BAL,1,SEA,4,SEA,Final
20100422,mlb,300422123,MIL,20,PIT,0,MIL,Final
20100422,mlb,300422109,CLE,8,MIN,1,CLE,Final
20100422,mlb,300422120,COL,2,WSH,0,COL,Final
20100422,mlb,300422102,TEX,3,BOS,0,TEX,Final
20100422,mlb,300422115,PHI,8,ATL,3,PHI,Final
20100422,mlb,300422117,LAD,5,CIN,8,CIN,Final
20100422,mlb,300422121,CHC,2,NYM,5,NYM,Final
20100422,mlb,300422104,TB,10,CHW,2,TB,Final
20100422,mlb,300422103,DET,5,LAA,4,DET,Final
20100423,mlb,300423120,LAD,1,WSH,5,WSH,Final
20100423,mlb,300423102,BAL,3,BOS,4,BOS,Final
20100423,mlb,300423117,SD,10,CIN,4,SD,Final
20100423,mlb,300423121,ATL,2,NYM,5,NYM,Final
20100423,mlb,300423130,TOR,6,TB,5,TOR,Final
20100423,mlb,300423113,DET,4,TEX,5,TEX,Final
20100423,mlb,300423118,PIT,3,HOU,4,HOU,Final
20100423,mlb,300423104,SEA,6,CHW,7,CHW,Final
20100423,mlb,300423107,MIN,8,KC,3,MIN,Final
20100423,mlb,300423108,CHC,8,MIL,1,CHC,Final
20100423,mlb,300423129,PHI,4,ARI,7,ARI,Final
20100423,mlb,300423103,NYY,4,LAA,6,LAA,Final
20100423,mlb,300423126,STL,1,SF,4,SF,Final
20100424,mlb,300424120,LAD,4,WSH,3,LAD,Final/13
20100424,mlb,300424117,SD,5,CIN,0,SD,Final
20100424,mlb,300424121,ATL,1,NYM,3,NYM,Final
20100424,mlb,300424103,NYY,7,LAA,1,NYY,Final
20100424,mlb,300424104,SEA,4,CHW,5,CHW,Final
20100424,mlb,300424130,TOR,3,TB,9,TB,Final
20100424,mlb,300424118,PIT,2,HOU,5,HOU,Final
20100424,mlb,300424102,BAL,6,BOS,7,BOS,Final
20100424,mlb,300424107,MIN,9,KC,7,MIN,Final/12
20100424,mlb,300424108,CHC,5,MIL,1,CHC,Final
20100424,mlb,300424113,DET,8,TEX,4,DET,Final
20100424,mlb,300424129,PHI,3,ARI,2,PHI,Final
20100424,mlb,300424126,STL,0,SF,2,SF,Final
20100425,mlb,300425117,SD,4,CIN,5,CIN,Final
20100425,mlb,300425102,BAL,7,BOS,6,BAL,Final/10
20100425,mlb,300425120,LAD,0,WSH,1,WSH,Final
20100425,mlb,300425130,TOR,0,TB,6,TB,Final
20100425,mlb,300425104,SEA,2,CHW,3,CHW,Final
20100425,mlb,300425118,PIT,3,HOU,10,HOU,Final
20100425,mlb,300425107,MIN,3,KC,4,KC,Final
20100425,mlb,300425108,CHC,12,MIL,2,CHC,Final
20100425,mlb,300425113,DET,4,TEX,8,TEX,Final
20100425,mlb,300425103,NYY,4,LAA,8,LAA,Final
20100425,mlb,300425126,STL,2,SF,0,STL,Final
20100425,mlb,300425129,PHI,6,ARI,8,ARI,Final
20100425,mlb,300425121,ATL,0,NYM,1,NYM,Final/6
20100426,mlb,300426114,BOS,13,TOR,12,BOS,Final
20100426,mlb,300426113,DET,8,TEX,6,DET,Final
20100426,mlb,300426116,WSH,3,CHC,4,CHC,Final/10
20100426,mlb,300426107,SEA,1,KC,3,KC,Final
20100426,mlb,300426108,PIT,3,MIL,17,MIL,Final
20100426,mlb,300426124,ATL,3,STL,4,STL,Final
20100426,mlb,300426127,ARI,5,COL,3,ARI,Final
20100426,mlb,300426103,CLE,2,LAA,5,LAA,Final
20100426,mlb,300426126,PHI,1,SF,5,SF,Final
20100427,mlb,400742006,LAD,0,NYM,4,NYM,Final
20100427,mlb,300427101,NYY,4,BAL,5,BAL,Final
20100427,mlb,300427106,MIN,2,DET,0,MIN,Final
20100427,mlb,300427114,BOS,2,TOR,1,BOS,Final
