date,league,game_id,away_team,away_score,home_team,home_score,winner,status
20130105,nfl,330105034,CIN,13,HOU,19,HOU,Final
20130105,nfl,330105009,MIN,10,GB,24,GB,Final
20130106,nfl,330106033,IND,9,BAL,24,BAL,Final
20130112,nfl,330112007,BAL,38,DEN,35,BAL,Final/2OT
20130112,nfl,330112025,GB,31,SF,45,SF,Final
20130113,nfl,330113001,SEA,28,ATL,30,ATL,Final
20130113,nfl,330113017,HOU,28,NE,41,NE,Final
20130120,nfl,330120001,SF,28,ATL,24,SF,Final
20130120,nfl,330120017,BAL,28,NE,13,BAL,Final
20130203,nfl,330203025,BAL,34,SF,31,BAL,Final
20130905,nfl,330905007,BAL,27,DEN,49,DEN,Final
20130908,nfl,330908002,NE,23,BUF,21,NE,Final
20130908,nfl,330908003,CIN,21,CHI,24,CHI,Final
20130908,nfl,330908005,MIA,23,CLE,10,MIA,Final
20130908,nfl,330908008,MIN,24,DET,34,DET,Final
20130908,nfl,330908018,ATL,17,NO,23,NO,Final
20130908,nfl,330908020,TB,17,NYJ,18,NYJ,Final
20130908,nfl,330908023,TEN,16,PIT,9,TEN,Final
20130908,nfl,330908029,SEA,12,CAR,7,SEA,Final
20130908,nfl,330908030,KC,28,JAX,2,KC,Final
20130908,nfl,330908025,GB,28,SF,34,SF,Final
20130908,nfl,330908006,NYG,31,DAL,36,DAL,Final
20130912,nfl,330912017,NYJ,10,NE,13,NE,Final
20130915,nfl,330915002,CAR,23,BUF,24,BUF,Final
20130915,nfl,330915003,MIN,30,CHI,31,CHI,Final
20130915,nfl,330915011,MIA,24,IND,20,MIA,Final
20130915,nfl,330915012,DAL,16,KC,17,KC,Final
20130915,nfl,330915033,CLE,6,BAL,14,BAL,Final
20130915,nfl,330915034,TEN,24,HOU,30,HOU,Final/OT
20130915,nfl,330915022,DET,21,ARI,25,ARI,Final
20130915,nfl,330915027,NO,16,TB,14,NO,Final
20130915,nfl,330915019,DEN,41,NYG,23,DEN,Final
20130915,nfl,330915026,SF,3,SEA,29,SEA,Final
20130916,nfl,330916004,PIT,10,CIN,20,CIN,Final
20130919,nfl,330919021,KC,26,PHI,16,KC,Final
20130922,nfl,330922004,GB,30,CIN,34,CIN,Final
20130922,nfl,330922016,CLE,31,MIN,27,CLE,Final
20130922,nfl,330922017,TB,3,NE,23,NE,Final
20130922,nfl,330922018,ARI,7,NO,31,NO,Final
20130922,nfl,330922029,NYG,0,CAR,38,CAR,Final
20130922,nfl,330922033,HOU,9,BAL,30,BAL,Final
20130922,nfl,330922015,ATL,23,MIA,27,MIA,Final
20130922,nfl,330922020,BUF,20,NYJ,27,NYJ,Final
20130922,nfl,330922025,IND,27,SF,7,IND,Final
20130922,nfl,330922026,JAX,17,SEA,45,SEA,Final
20130922,nfl,330922023,CHI,40,PIT,23,CHI,Final
20130929,nfl,330929002,BAL,20,BUF,23,BUF,Final
20130929,nfl,330929005,CIN,6,CLE,17,CLE,Final
20130929,nfl,330929008,CHI,32,DET,40,DET,Final
20130929,nfl,330929012,NYG,7,KC,31,KC,Final
20130929,nfl,330929016,PIT,27,MIN,34,MIN,Final
20130929,nfl,330929027,ARI,13,TB,10,ARI,Final
20130929,nfl,330929030,IND,37,JAX,3,IND,Final
20130929,nfl,330929034,SEA,23,HOU,20,SEA,Final/OT
20130929,nfl,330929010,NYJ,13,TEN,38,TEN,Final
20130929,nfl,330929007,PHI,20,DEN,52,DEN,Final
20130929,nfl,330929001,NE,30,ATL,23,NE,Final
20130930,nfl,330930018,MIA,17,NO,38,NO,Final
20131003,nfl,331003005,BUF,24,CLE,37,CLE,Final
20131006,nfl,331006003,NO,26,CHI,18,NO,Final
20131006,nfl,331006004,NE,6,CIN,13,CIN,Final
20131006,nfl,331006009,DET,9,GB,22,GB,Final
20131006,nfl,331006010,KC,26,TEN,17,KC,Final
20131006,nfl,331006011,SEA,28,IND,34,IND,Final
20131006,nfl,331006015,BAL,26,MIA,23,BAL,Final
20131006,nfl,331006019,PHI,36,NYG,21,PHI,Final
20131006,nfl,331006022,CAR,6,ARI,22,ARI,Final
20131006,nfl,331006006,DEN,51,DAL,48,DEN,Final
20131006,nfl,331006025,HOU,3,SF,34,SF,Final
20131007,nfl,331007001,NYJ,30,ATL,28,NYJ,Final
20131010,nfl,331010003,NYG,21,CHI,27,CHI,Final
20131013,nfl,331013002,CIN,27,BUF,24,CIN,Final/OT
20131013,nfl,331013005,DET,31,CLE,17,DET,Final
20131013,nfl,331013016,CAR,35,MIN,10,CAR,Final
20131013,nfl,331013020,PIT,19,NYJ,6,PIT,Final
20131013,nfl,331013027,PHI,31,TB,20,PHI,Final
20131013,nfl,331013033,GB,19,BAL,17,GB,Final
20131013,nfl,331013007,JAX,19,DEN,35,DEN,Final
20131013,nfl,331013026,TEN,13,SEA,20,SEA,Final
20131013,nfl,331013017,NO,27,NE,30,NE,Final
20131013,nfl,331013025,ARI,20,SF,32,SF,Final
20131017,nfl,331017022,SEA,34,ARI,22,SEA,Final
20131020,nfl,331020001,TB,23,ATL,31,ATL,Final
20131020,nfl,331020008,CIN,27,DET,24,CIN,Final
20131020,nfl,331020015,BUF,23,MIA,21,BUF,Final
20131020,nfl,331020020,NE,27,NYJ,30,NYJ,Final/OT
20131020,nfl,331020021,DAL,17,PHI,3,DAL,Final
20131020,nfl,331020010,SF,31,TEN,17,SF,Final
20131020,nfl,331020009,CLE,13,GB,31,GB,Final
20131020,nfl,331020012,HOU,16,KC,17,KC,Final
20131020,nfl,331020023,BAL,16,PIT,19,PIT,Final
20131020,nfl,331020011,DEN,33,IND,39,IND,Final
20131021,nfl,331021019,MIN,7,NYG,23,NYG,Final
20131024,nfl,331024027,CAR,31,TB,13,CAR,Final
