date,league,game_id,away_team,away_score,home_team,home_score,winner,status
20200104,nfl,401131037,BUF,19,HOU,22,HOU,Final/OT
20200104,nfl,401131036,TEN,20,NE,13,TEN,Final
20200105,nfl,401131038,MIN,26,NO,20,MIN,Final/OT
20200105,nfl,401131039,SEA,17,PHI,9,SEA,Final
20200111,nfl,401131040,MIN,10,SF,27,SF,Final
20200111,nfl,401131041,TEN,28,BAL,12,TEN,Final
20200112,nfl,401131043,HOU,31,KC,51,KC,Final
20200112,nfl,401131042,SEA,23,GB,28,GB,Final
20200119,nfl,401131044,TEN,24,KC,35,KC,Final
20200119,nfl,401131045,GB,20,SF,37,SF,Final
20200202,nfl,401131047,SF,20,KC,31,KC,Final
20200910,nfl,401220225,HOU,20,KC,34,KC,Final
20200913,nfl,401220313,SEA,38,ATL,25,SEA,Final
20200913,nfl,401220116,NYJ,17,BUF,27,BUF,Final
20200913,nfl,401220282,CHI,27,DET,23,CHI,Final
20200913,nfl,401220300,GB,43,MIN,34,GB,Final
20200913,nfl,401220131,MIA,11,NE,21,NE,Final
20200913,nfl,401220268,PHI,17,WSH,27,WSH,Final
20200913,nfl,401220370,LV,34,CAR,30,LV,Final
20200913,nfl,401220195,IND,20,JAX,27,JAX,Final
20200913,nfl,401220147,CLE,6,BAL,38,BAL,Final
20200913,nfl,401220161,LAC,16,CIN,13,LAC,Final
20200913,nfl,401220369,TB,23,NO,34,NO,Final
20200913,nfl,401220352,ARI,24,SF,20,ARI,Final
20200913,nfl,401220347,DAL,17,LAR,20,LAR,Final
20200914,nfl,401220256,PIT,26,NYG,16,PIT,Final
20200914,nfl,401220217,TEN,16,DEN,14,TEN,Final
20200917,nfl,401220163,CIN,30,CLE,35,CLE,Final
20200920,nfl,401220281,NYG,13,CHI,17,CHI,Final
20200920,nfl,401220249,ATL,39,DAL,40,DAL,Final
20200920,nfl,401220291,DET,21,GB,42,GB,Final
20200920,nfl,401220204,JAX,30,TEN,33,TEN,Final
20200920,nfl,401220192,MIN,11,IND,28,IND,Final
20200920,nfl,401220122,BUF,31,MIA,28,BUF,Final
20200920,nfl,401220144,SF,31,NYJ,13,SF,Final
20200920,nfl,401220261,LAR,37,PHI,19,LAR,Final
20200920,nfl,401220177,DEN,21,PIT,26,PIT,Final
20200920,nfl,401220329,CAR,17,TB,31,TB,Final
20200920,nfl,401220340,WSH,15,ARI,30,ARI,Final
20200920,nfl,401220235,KC,23,LAC,20,KC,Final/OT
20200920,nfl,401220181,BAL,33,HOU,16,BAL,Final
20200920,nfl,401220365,NE,30,SEA,35,SEA,Final
20200921,nfl,401220231,NO,24,LV,34,LV,Final
20200924,nfl,401220201,MIA,31,JAX,13,MIA,Final
20200927,nfl,401220309,CHI,30,ATL,26,CHI,Final
20200927,nfl,401220119,LAR,32,BUF,35,BUF,Final
20200927,nfl,401220168,WSH,20,CLE,34,CLE,Final
20200927,nfl,401220304,TEN,31,MIN,30,TEN,Final
20200927,nfl,401220134,LV,20,NE,36,NE,Final
20200927,nfl,401220254,SF,36,NYG,9,SF,Final
20200927,nfl,401220264,CIN,23,PHI,23,,Final/OT
20200927,nfl,401220173,HOU,21,PIT,28,PIT,Final
20200927,nfl,401220193,NYJ,7,IND,36,IND,Final
20200927,nfl,401220240,CAR,21,LAC,16,CAR,Final
20200927,nfl,401220216,TB,28,DEN,10,TB,Final
20200927,nfl,401220343,DET,26,ARI,23,DET,Final
20200927,nfl,401220363,DAL,31,SEA,38,SEA,Final
20200927,nfl,401220323,GB,37,NO,30,GB,Final
20200928,nfl,401220153,KC,34,BAL,20,KC,Final
20201001,nfl,401220141,DEN,37,NYJ,28,DEN,Final
20201004,nfl,401220157,JAX,25,CIN,33,CIN,Final
20201004,nfl,401220247,CLE,49,DAL,38,CLE,Final
