date,league,game_id,away_team,away_score,home_team,home_score,winner,status
20140101,nba,400489341,DAL,87,WSH,78,DAL,Final
20140101,nba,400489342,IND,82,TOR,95,TOR,Final
20140101,nba,400489343,NO,112,MIN,124,MIN,Final
20140101,nba,400489344,PHI,114,DEN,102,PHI,Final
20140102,nba,400489346,ORL,81,CLE,87,CLE,Final/OT
20140102,nba,400489347,GS,123,MIA,114,GS,Final
20140102,nba,400489348,BOS,82,CHI,94,CHI,Final
20140102,nba,400489349,BKN,95,OKC,93,BKN,Final
20140102,nba,400489350,NY,105,SA,101,NY,Final
20140102,nba,400489351,MEM,99,PHX,91,MEM,Final
20140102,nba,400489352,MIL,87,UTAH,96,UTAH,Final
20140102,nba,400489354,PHI,113,SAC,104,PHI,Final
20140103,nba,400489355,TOR,101,WSH,88,TOR,Final
20140103,nba,400489356,GS,101,ATL,100,GS,Final
20140103,nba,400489357,NO,95,BOS,92,NO,Final
20140103,nba,400489358,NY,100,HOU,102,HOU,Final
20140103,nba,400489359,LAC,119,DAL,112,LAC,Final
20140103,nba,400489360,MEM,108,DEN,111,DEN,Final
20140103,nba,400489361,UTAH,99,LAL,110,LAL,Final
20140104,nba,400489362,NO,82,IND,99,IND,Final
20140104,nba,400489363,MIA,110,ORL,94,MIA,Final
20140104,nba,400489364,CLE,82,BKN,89,BKN,Final
20140104,nba,400489365,ATL,84,CHI,91,CHI,Final
20140104,nba,400489366,OKC,115,MIN,111,OKC,Final
20140104,nba,400489367,LAC,92,SA,116,SA,Final
20140104,nba,400489368,MIL,100,PHX,116,PHX,Final
20140104,nba,400489369,PHI,101,POR,99,PHI,Final
20140105,nba,400489371,MEM,112,DET,84,MEM,Final
20140105,nba,400489372,IND,82,CLE,78,IND,Final
20140105,nba,400489373,TOR,97,MIA,102,MIA,Final
20140105,nba,400489374,GS,112,WSH,96,GS,Final
20140105,nba,400489375,BOS,96,OKC,119,OKC,Final
20140105,nba,400489376,NY,92,DAL,80,NY,Final
20140105,nba,400489377,DEN,137,LAL,115,DEN,Final
20140106,nba,400489378,MIN,126,PHI,95,MIN,Final
20140106,nba,400489379,ATL,86,BKN,91,BKN,Final
20140106,nba,400489380,ORL,81,LAC,101,LAC,Final
20140107,nba,400489382,PHI,93,CLE,111,CLE,Final
20140107,nba,400489383,TOR,79,IND,86,IND,Final
20140107,nba,400489384,NO,88,MIA,107,MIA,Final
20140107,nba,400489385,DET,85,NY,89,NY,Final
20140107,nba,400489386,PHX,87,CHI,92,CHI,Final
20140107,nba,400489387,SA,110,MEM,108,SA,Final/OT
20140107,nba,400489388,GS,101,MIL,80,GS,Final
20140107,nba,400489389,LAL,97,DAL,110,DAL,Final
20140107,nba,400489390,BOS,98,DEN,129,DEN,Final
20140107,nba,400489391,OKC,101,UTAH,112,UTAH,Final
20140107,nba,400489392,POR,119,SAC,123,SAC,Final
20140108,nba,400489393,DAL,90,SA,112,SA,Final
20140108,nba,400489394,DET,91,TOR,112,TOR,Final
20140108,nba,400489395,IND,87,ATL,97,ATL,Final
20140108,nba,400489396,GS,98,BKN,102,BKN,Final
20140108,nba,400489398,WSH,102,NO,96,WSH,Final
20140108,nba,400489399,LAL,99,HOU,113,HOU,Final
20140108,nba,400489397,PHX,104,MIN,103,PHX,Final
20140108,nba,400489400,ORL,94,POR,110,POR,Final
20140108,nba,400489401,BOS,105,LAC,111,LAC,Final
20140109,nba,400489402,MIA,92,NY,102,NY,Final
20140109,nba,400489403,OKC,88,DEN,101,DEN,Final
20140110,nba,400489404,WSH,66,IND,93,IND,Final
20140110,nba,400489405,DET,114,PHI,104,DET,Final
20140110,nba,400489406,HOU,80,ATL,83,ATL,Final
20140110,nba,400489407,PHX,99,MEM,104,MEM,Final
20140110,nba,400489409,DAL,107,NO,90,DAL,Final
20140110,nba,400489410,MIA,95,BKN,104,BKN,Final/2OT
20140110,nba,400489411,CHI,81,MIL,72,CHI,Final
20140110,nba,400489412,CLE,113,UTAH,102,CLE,Final
20140110,nba,400489413,ORL,83,SAC,103,SAC,Final
20140110,nba,400489414,BOS,97,GS,99,GS,Final
20140110,nba,400489415,LAL,87,LAC,123,LAC,Final
20140111,nba,400489416,BKN,80,TOR,96,TOR,Final
20140111,nba,400489417,HOU,114,WSH,107,HOU,Final
20140111,nba,400489418,PHX,108,DET,110,DET,Final
20140111,nba,400489419,NY,102,PHI,92,NY,Final
20140111,nba,400489421,MIL,85,OKC,101,OKC,Final
20140111,nba,400489422,NO,107,DAL,110,DAL,Final
20140111,nba,400489423,ORL,94,DEN,120,DEN,Final
20140111,nba,400489424,BOS,104,POR,112,POR,Final
20140112,nba,400489425,CLE,80,SAC,124,SAC,Final
20140112,nba,400489426,ATL,101,MEM,108,MEM,Final
20140112,nba,400489427,MIN,86,SA,104,SA,Final
20140113,nba,400489428,MIL,94,TOR,116,TOR,Final
20140113,nba,400489429,HOU,104,BOS,92,HOU,Final
20140113,nba,400489430,PHX,96,NY,98,NY,Final/OT
20140113,nba,400489431,WSH,102,CHI,88,WSH,Final
20140113,nba,400489432,SA,101,NO,95,SA,Final
20140113,nba,400489433,ORL,88,DAL,107,DAL,Final
20140113,nba,400489434,DEN,103,UTAH,118,UTAH,Final
20140114,nba,400489436,SAC,92,IND,116,IND,Final
20140114,nba,400489437,OKC,87,MEM,90,MEM,Final
20140114,nba,400489438,CLE,120,LAL,118,CLE,Final
20140115,nba,400489439,CHI,128,ORL,125,CHI,Final/3OT
20140115,nba,400489441,MIA,97,WSH,114,WSH,Final
20140115,nba,400489442,TOR,83,BOS,88,BOS,Final
20140115,nba,400489443,MEM,82,MIL,77,MEM,Final
20140115,nba,400489444,SAC,111,MIN,108,SAC,Final
20140115,nba,400489445,HOU,103,NO,100,HOU,Final
20140115,nba,400489446,UTAH,105,SA,109,SA,Final
20140115,nba,400489447,LAL,114,PHX,121,PHX,Final
20140115,nba,400489448,CLE,96,POR,108,POR,Final
20140115,nba,400489449,DEN,123,GS,116,DEN,Final
20140115,nba,400489450,DAL,127,LAC,129,LAC,Final
20140116,nba,400489452,BKN,127,ATL,110,BKN,Final
20140116,nba,400489451,NY,89,IND,117,IND,Final
20140116,nba,400489453,OKC,104,HOU,92,OKC,Final
20140117,nba,400489454,LAC,109,NY,95,LAC,Final
20140117,nba,400489456,MIA,101,PHI,86,MIA,Final
20140117,nba,400489457,MIN,89,TOR,94,TOR,Final
20140117,nba,400489458,CHI,93,WSH,96,WSH,Final
20140117,nba,400489459,LAL,107,BOS,104,LAL,Final
20140117,nba,400489460,UTAH,110,DET,89,UTAH,Final
20140117,nba,400489461,SAC,90,MEM,91,MEM,Final
20140117,nba,400489462,POR,109,SA,100,POR,Final
20140117,nba,400489463,CLE,117,DEN,109,CLE,Final
20140117,nba,400489464,DAL,110,PHX,107,DAL,Final
20140117,nba,400489465,GS,121,OKC,127,OKC,Final
20140118,nba,400489467,LAC,92,IND,106,IND,Final
20140118,nba,400489468,DET,104,WSH,98,DET,Final
20140118,nba,400489469,PHI,78,CHI,103,CHI,Final
20140118,nba,400489470,MIL,104,HOU,114,HOU,Final
20140118,nba,400489471,UTAH,72,MIN,98,MIN,Final
20140118,nba,400489472,GS,97,NO,87,GS,Final
20140118,nba,400489473,POR,127,DAL,111,POR,Final
20140119,nba,400489474,LAL,112,TOR,106,LAL,Final
20140119,nba,400489475,BOS,91,ORL,93,ORL,Final
20140119,nba,400489476,SAC,93,OKC,108,OKC,Final
20140119,nba,400489477,MIL,82,SA,110,SA,Final
20140119,nba,400489478,DEN,103,PHX,117,PHX,Final
20140120,nba,400489479,DAL,102,CLE,97,DAL,Final
20140120,nba,400489480,LAC,112,DET,103,LAC,Final
20140120,nba,400489482,PHI,99,WSH,107,WSH,Final
20140120,nba,400489483,BKN,103,NY,80,BKN,Final
20140120,nba,400489484,NO,95,MEM,92,NO,Final
20140120,nba,400489485,MIA,114,ATL,121,ATL,Final
20140120,nba,400489486,LAL,100,CHI,102,CHI,Final/OT
20140120,nba,400489487,POR,113,HOU,126,HOU,Final
20140120,nba,400489488,IND,102,GS,94,IND,Final
20140121,nba,400489489,ORL,90,BKN,101,BKN,Final
20140121,nba,400489490,BOS,86,MIA,93,MIA,Final
20140121,nba,400489491,SAC,114,NO,97,SAC,Final
20140121,nba,400489492,POR,97,OKC,105,OKC,Final
20140121,nba,400489493,MIN,112,UTAH,97,MIN,Final
20140122,nba,400489495,CHI,98,CLE,87,CHI,Final
20140122,nba,400489496,ATL,112,ORL,109,ATL,Final
20140122,nba,400489497,DAL,85,TOR,93,TOR,Final
20140122,nba,400489498,BOS,113,WSH,111,BOS,Final/OT
20140122,nba,400489499,PHI,110,NY,106,PHI,Final
20140122,nba,400489500,SAC,98,HOU,119,HOU,Final
20140122,nba,400489501,DET,101,MIL,104,MIL,Final
20140122,nba,400489503,OKC,111,SA,105,OKC,Final
20140122,nba,400489502,IND,100,PHX,124,PHX,Final
20140123,nba,400489504,LAL,102,MIA,109,MIA,Final
20140123,nba,400489505,DEN,105,POR,110,POR,Final
20140124,nba,400489506,LAL,105,ORL,114,ORL,Final
20140124,nba,400489507,TOR,104,PHI,95,TOR,Final
20140124,nba,400489508,SA,105,ATL,79,SA,Final
20140124,nba,400489509,OKC,101,BOS,83,OKC,Final
20140124,nba,400489510,DAL,106,BKN,107,BKN,Final
20140124,nba,400489511,MIL,78,CLE,93,CLE,Final
20140124,nba,400489512,NO,103,DET,101,NO,Final
20140124,nba,400489514,LAC,112,CHI,95,LAC,Final
20140124,nba,400489515,MEM,88,HOU,87,MEM,Final
20140124,nba,400489516,WSH,101,PHX,95,WSH,Final
20140124,nba,400489517,IND,116,SAC,111,IND,Final/OT
20140124,nba,400489518,MIN,121,GS,120,MIN,Final
20140125,nba,400489520,LAC,126,TOR,118,LAC,Final
20140125,nba,400489521,OKC,103,PHI,91,OKC,Final
20140125,nba,400489522,HOU,81,MEM,99,MEM,Final
20140125,nba,400489523,ATL,112,MIL,87,ATL,Final
20140125,nba,400489524,IND,96,DEN,109,DEN,Final
20140125,nba,400489525,WSH,101,UTAH,104,UTAH,Final
20140125,nba,400489526,MIN,104,POR,115,POR,Final
20140126,nba,400489527,SA,101,MIA,113,MIA,Final
20140126,nba,400489528,LAL,103,NY,110,NY,Final
20140126,nba,400489529,ORL,92,NO,100,NO,Final
20140126,nba,400489530,PHX,99,CLE,90,PHX,Final
20140126,nba,400489531,BKN,85,BOS,79,BKN,Final
20140126,nba,400489532,DET,106,DAL,116,DAL,Final
20140126,nba,400489533,POR,88,GS,103,GS,Final
20140126,nba,400489534,DEN,125,SAC,117,DEN,Final
20140127,nba,400489535,PHX,124,PHI,113,PHX,Final
20140127,nba,400489536,TOR,104,BKN,103,TOR,Final
20140127,nba,400489537,MIN,95,CHI,86,MIN,Final
20140127,nba,400489538,LAC,114,MIL,86,LAC,Final
20140127,nba,400489539,ATL,109,OKC,111,OKC,Final
20140127,nba,400489540,SAC,99,UTAH,106,UTAH,Final
20140128,nba,400489541,NO,100,CLE,89,NO,Final
20140128,nba,400489542,ORL,87,DET,103,DET,Final
20140128,nba,400489543,BOS,88,NY,114,NY,Final
20140128,nba,400489544,SA,90,HOU,97,HOU,Final
20140128,nba,400489545,MEM,98,POR,81,MEM,Final
20140128,nba,400489546,WSH,88,GS,85,WSH,Final
20140128,nba,400489547,IND,104,LAL,92,IND,Final
20140129,nba,400489548,OKC,112,MIA,95,OKC,Final
20140129,nba,400489549,ORL,83,TOR,98,TOR,Final
20140129,nba,400489551,PHI,95,BOS,94,PHI,Final
20140129,nba,400489552,PHX,126,MIL,117,PHX,Final
20140129,nba,400489553,NO,77,MIN,88,MIN,Final
20140129,nba,400489554,HOU,117,DAL,115,HOU,Final
20140129,nba,400489556,CHI,96,SA,86,CHI,Final
20140129,nba,400489557,MEM,99,SAC,89,MEM,Final
20140129,nba,400489558,WSH,103,LAC,110,LAC,Final
20140130,nba,400489559,PHX,102,IND,94,PHX,Final
20140130,nba,400489560,CLE,86,NY,117,NY,Final
20140130,nba,400489561,LAC,92,GS,111,GS,Final
20140131,nba,400489562,MIL,102,ORL,113,ORL,Final
20140131,nba,400489563,ATL,125,PHI,99,ATL,Final
20140131,nba,400489564,MEM,94,MIN,90,MEM,Final
20140131,nba,400489565,OKC,120,BKN,95,OKC,Final
20140131,nba,400489566,SAC,103,DAL,107,DAL,Final
20140131,nba,400489567,TOR,100,DEN,90,TOR,Final
20140131,nba,400489569,GS,95,UTAH,90,GS,Final
20140201,nba,400489570,BKN,96,IND,97,IND,Final
20140201,nba,400489571,OKC,81,WSH,96,WSH,Final
20140201,nba,400489572,MIN,113,ATL,120,ATL,Final
20140201,nba,400489573,PHI,96,DET,113,DET,Final
20140201,nba,400489574,CLE,92,HOU,106,HOU,Final
20140201,nba,400489575,MIL,90,MEM,99,MEM,Final
20140201,nba,400489576,CHI,79,NO,88,NO,Final
20140201,nba,400489577,SAC,93,SA,95,SA,Final
20140201,nba,400489578,MIA,106,NY,91,MIA,Final
20140201,nba,400489580,TOR,103,POR,106,POR,Final
20140201,nba,400489581,UTAH,87,LAC,102,LAC,Final
20140202,nba,400489582,ORL,89,BOS,96,BOS,Final
20140203,nba,400489583,ORL,79,IND,98,IND,Final
20140203,nba,400489584,POR,90,WSH,100,WSH,Final
20140203,nba,400489585,PHI,102,BKN,108,BKN,Final
20140203,nba,400489586,DET,96,MIA,102,MIA,Final
20140203,nba,400489587,NY,98,MIL,101,MIL,Final
20140203,nba,400489588,SA,102,NO,95,SA,Final
20140203,nba,400489589,MEM,77,OKC,86,OKC,Final
20140203,nba,400489590,CLE,107,DAL,124,DAL,Final
20140203,nba,400489591,LAC,115,DEN,116,DEN,Final
20140203,nba,400489592,TOR,94,UTAH,79,TOR,Final
20140203,nba,400489593,CHI,70,SAC,99,SAC,Final
20140204,nba,400489594,IND,89,ATL,85,IND,Final
20140204,nba,400489595,LAL,99,MIN,109,MIN,Final
20140204,nba,400489596,CHI,101,PHX,92,CHI,Final
20140205,nba,400489598,LAL,119,CLE,108,LAL,Final
20140205,nba,400489599,BOS,114,PHI,108,BOS,Final
20140205,nba,400489600,SA,125,WSH,118,SA,Final/2OT
20140205,nba,400489606,DET,98,ORL,112,ORL,Final
20140205,nba,400489601,POR,94,NY,90,POR,Final
20140205,nba,400489602,PHX,108,HOU,122,HOU,Final
20140205,nba,400489603,DAL,110,MEM,96,DAL,Final
20140205,nba,400489604,ATL,100,NO,105,NO,Final
20140205,nba,400489605,MIN,97,OKC,106,OKC,Final
20140205,nba,400489607,MIL,100,DEN,110,DEN,Final
20140205,nba,400489608,TOR,101,SAC,109,SAC,Final
20140205,nba,400489609,MIA,116,LAC,112,MIA,Final
20140206,nba,400489610,SA,89,BKN,103,BKN,Final
20140206,nba,400489611,CHI,87,GS,102,GS,Final
20140207,nba,400489612,POR,113,IND,118,IND,Final/OT
20140207,nba,400489613,OKC,102,ORL,103,ORL,Final
20140207,nba,400489614,LAL,112,PHI,98,LAL,Final
20140207,nba,400489615,CLE,115,WSH,113,CLE,Final
20140207,nba,400489616,SAC,89,BOS,99,BOS,Final
20140207,nba,400489617,BKN,95,DET,111,DET,Final
20140207,nba,400489618,DEN,90,NY,117,NY,Final
20140207,nba,400489619,UTAH,81,DAL,103,DAL,Final
20140207,nba,400489620,MIN,91,NO,98,NO,Final
20140207,nba,400489621,TOR,105,LAC,118,LAC,Final
20140208,nba,400489623,MEM,79,ATL,76,MEM,Final
20140208,nba,400489624,DEN,109,DET,126,DET,Final
20140208,nba,400489625,POR,117,MIN,110,POR,Final
20140208,nba,400489626,HOU,101,MIL,95,HOU,Final
20140208,nba,400489627,GS,109,PHX,122,PHX,Final
20140208,nba,400489628,MIA,89,UTAH,94,UTAH,Final
20140209,nba,400489629,NY,100,OKC,112,OKC,Final
20140209,nba,400489630,CHI,92,LAL,86,CHI,Final
20140209,nba,400489631,DAL,102,BOS,91,DAL,Final
20140209,nba,400489632,NO,81,BKN,93,BKN,Final
20140209,nba,400489633,MEM,83,CLE,91,CLE,Final/OT
20140209,nba,400489634,IND,92,ORL,93,ORL,Final
20140209,nba,400489635,SAC,84,WSH,93,WSH,Final
20140209,nba,400489636,PHI,78,LAC,123,LAC,Final
20140210,nba,400489637,DEN,80,IND,119,IND,Final
20140210,nba,400489638,NO,101,TOR,108,TOR,Final
20140210,nba,400489639,SA,100,DET,109,DET,Final
20140210,nba,400489640,BOS,102,MIL,86,BOS,Final
20140210,nba,400489641,HOU,107,MIN,89,HOU,Final
20140210,nba,400489642,PHI,80,GS,123,GS,Final
20140211,nba,400489644,SAC,99,CLE,109,CLE,Final
20140211,nba,400489645,ATL,85,CHI,100,CHI,Final
20140211,nba,400489646,WSH,89,MEM,92,MEM,Final
20140211,nba,400489647,MIA,103,PHX,97,MIA,Final
20140211,nba,400489648,OKC,98,POR,95,OKC,Final
20140211,nba,400489649,UTAH,96,LAL,79,UTAH,Final
20140212,nba,400489650,DAL,81,IND,73,DAL,Final
20140212,nba,400489651,MEM,86,ORL,81,MEM,Final
20140212,nba,400489652,ATL,83,TOR,104,TOR,Final
20140212,nba,400489653,SA,104,BOS,92,SA,Final
20140212,nba,400489655,CLE,93,DET,89,CLE,Final
20140212,nba,400489656,SAC,106,NY,101,SAC,Final/OT
20140212,nba,400489657,WSH,112,HOU,113,HOU,Final
20140212,nba,400489658,NO,102,MIL,98,NO,Final
20140212,nba,400489659,DEN,90,MIN,117,MIN,Final
20140212,nba,400489660,PHI,100,UTAH,105,UTAH,Final
20140212,nba,400489661,MIA,111,GS,110,MIA,Final
20140212,nba,400489662,POR,117,LAC,122,LAC,Final
20140213,nba,400489663,BKN,76,CHI,92,CHI,Final
20140213,nba,400489664,OKC,107,LAL,103,OKC,Final
20140218,nba,400489665,ATL,98,IND,108,IND,Final
20140218,nba,400489666,CLE,114,PHI,85,CLE,Final
20140218,nba,400489667,TOR,103,WSH,93,TOR,Final
20140218,nba,400489669,NY,93,MEM,98,MEM,Final
20140218,nba,400489670,ORL,100,MIL,104,MIL,Final
20140218,nba,400489671,MIA,117,DAL,106,MIA,Final
20140218,nba,400489672,PHX,112,DEN,107,PHX,Final/OT
20140218,nba,400489673,SA,113,LAC,103,SA,Final
20140219,nba,400489675,ORL,93,CLE,101,CLE,Final
20140219,nba,400489676,CHI,94,TOR,92,CHI,Final
20140219,nba,400489677,WSH,114,ATL,97,WSH,Final
20140219,nba,400489678,IND,91,MIN,104,MIN,Final
20140219,nba,400489679,NY,98,NO,91,NY,Final
20140219,nba,400489680,BOS,94,PHX,100,PHX,Final
20140219,nba,400489681,BKN,105,UTAH,99,BKN,Final
20140219,nba,400489682,SA,111,POR,109,SA,Final
20140219,nba,400489683,GS,101,SAC,92,GS,Final
20140219,nba,400489684,HOU,134,LAL,108,HOU,Final
20140220,nba,400489685,DEN,101,MIL,90,DEN,Final
20140220,nba,400489686,MIA,103,OKC,81,MIA,Final
20140220,nba,400489687,HOU,99,GS,102,GS,Final/OT
20140221,nba,400489689,NY,121,ORL,129,ORL,Final/2OT
20140221,nba,400489690,DAL,124,PHI,112,DAL,Final
20140221,nba,400489691,CLE,91,TOR,98,TOR,Final
20140221,nba,400489692,ATL,107,DET,115,DET,Final
20140221,nba,400489693,DEN,89,CHI,117,CHI,Final
20140221,nba,400489694,LAC,96,MEM,102,MEM,Final
20140221,nba,400489695,SA,85,PHX,106,PHX,Final
20140221,nba,400489696,UTAH,94,POR,102,POR,Final
20140221,nba,400489697,BOS,92,LAL,101,LAL,Final
20140222,nba,400489699,NO,93,WSH,94,WSH,Final
20140222,nba,400489700,NY,98,ATL,107,ATL,Final
20140222,nba,400489701,DAL,113,DET,102,DAL,Final
20140222,nba,400489702,IND,110,MIL,100,IND,Final
20140222,nba,400489703,MIN,121,UTAH,104,MIN,Final
20140222,nba,400489704,BOS,98,SAC,105,SAC,Final
20140222,nba,400489705,BKN,86,GS,93,GS,Final
20140223,nba,400489706,LAC,125,OKC,117,LAC,Final
20140223,nba,400489707,CHI,79,MIA,93,MIA,Final
20140223,nba,400489708,WSH,96,CLE,83,WSH,Final
20140223,nba,400489709,ORL,90,TOR,105,TOR,Final
20140223,nba,400489710,SAC,109,DEN,95,SAC,Final
20140223,nba,400489711,HOU,115,PHX,112,HOU,Final
20140223,nba,400489712,BKN,108,LAL,102,BKN,Final
20140223,nba,400489713,MIN,97,POR,108,POR,Final
20140224,nba,400489714,MIL,130,PHI,110,MIL,Final
20140224,nba,400489715,GS,104,DET,96,GS,Final
20140224,nba,400489716,DAL,110,NY,108,DAL,Final
20140224,nba,400489717,LAC,123,NO,110,LAC,Final
20140224,nba,400489718,BOS,98,UTAH,110,UTAH,Final
20140225,nba,400489719,TOR,99,CLE,93,TOR,Final
20140225,nba,400489720,LAL,98,IND,118,IND,Final
20140225,nba,400489721,ORL,106,WSH,115,WSH,Final
20140225,nba,400489722,CHI,107,ATL,103,CHI,Final
20140225,nba,400489723,POR,100,DEN,95,POR,Final
20140225,nba,400489724,MIN,110,PHX,101,MIN,Final
20140225,nba,400489725,HOU,129,SAC,103,HOU,Final
20140226,nba,400489726,ORL,101,PHI,90,ORL,Final
20140226,nba,400489727,ATL,104,BOS,115,BOS,Final
20140226,nba,400489728,GS,83,CHI,103,CHI,Final
20140226,nba,400489729,NO,89,DAL,108,DAL,Final
20140226,nba,400489730,LAL,103,MEM,108,MEM,Final
20140226,nba,400489731,CLE,114,OKC,104,CLE,Final
20140226,nba,400489732,DET,110,SA,120,SA,Final
20140226,nba,400489733,PHX,86,UTAH,109,UTAH,Final
20140226,nba,400489734,BKN,80,POR,124,POR,Final
20140226,nba,400489735,HOU,93,LAC,101,LAC,Final
20140227,nba,400489736,MIL,96,IND,101,IND,Final
20140227,nba,400489737,WSH,134,TOR,129,WSH,Final/3OT
20140227,nba,400489738,NY,82,MIA,108,MIA,Final
20140227,nba,400489739,BKN,112,DEN,89,BKN,Final
20140228,nba,400489740,UTAH,79,CLE,99,CLE,Final
20140228,nba,400489741,MEM,107,OKC,113,OKC,Final
20140228,nba,400489742,GS,126,NY,103,GS,Final
20140228,nba,400489743,CHI,100,DAL,91,CHI,Final
20140228,nba,400489745,SAC,122,LAL,126,LAL,Final
20140228,nba,400489746,NO,104,PHX,116,PHX,Final
20140301,nba,400489747,ORL,98,MIA,112,MIA,Final
20140301,nba,400489748,WSH,122,PHI,103,WSH,Final
20140301,nba,400489749,DET,110,HOU,118,HOU,Final
20140301,nba,400489750,IND,102,BOS,97,IND,Final
20140301,nba,400489751,BKN,107,MIL,98,BKN,Final
20140301,nba,400489752,CLE,96,MEM,110,MEM,Final
20140301,nba,400489753,DEN,96,POR,102,POR,Final
20140301,nba,400489754,MIN,108,SAC,97,MIN,Final
20140301,nba,400489755,NO,76,LAC,108,LAC,Final
20140302,nba,400489756,NY,90,CHI,109,CHI,Final
20140302,nba,400489757,GS,98,TOR,104,TOR,Final
20140302,nba,400489758,UTAH,91,IND,94,IND,Final
20140302,nba,400489759,PHI,81,ORL,92,ORL,Final
