date,league,game_id,away_team,away_score,home_team,home_score,winner,status
20230101,nhl,401459181,CAR,5,NJ,4,CAR,Final/SO
20230101,nhl,401459180,NYR,5,FLA,3,NYR,Final
20230101,nhl,401459179,SJ,5,CHI,2,SJ,Final
20230101,nhl,401459182,BUF,1,OTT,3,OTT,Final
20230101,nhl,401459183,NYI,1,SEA,4,SEA,Final
20230102,nhl,401459185,PIT,1,BOS,2,BOS,Final
20230102,nhl,401459186,VGK,3,COL,2,VGK,Final
20230102,nhl,401459184,PHI,4,ANA,1,PHI,Final
20230103,nhl,401459189,ARI,3,FLA,5,FLA,Final
20230103,nhl,401459191,CAR,3,NYR,5,NYR,Final
20230103,nhl,401459193,CBJ,0,OTT,4,OTT,Final
20230103,nhl,401459194,STL,6,TOR,5,STL,Final/SO
20230103,nhl,401459196,BUF,5,WSH,4,BUF,Final/OT
20230103,nhl,401459192,MTL,3,NSH,6,NSH,Final
20230103,nhl,401459197,CGY,2,WPG,3,WPG,Final
20230103,nhl,401459187,TB,4,CHI,1,TB,Final
20230103,nhl,401459188,SEA,5,EDM,2,SEA,Final
20230103,nhl,401459190,DAL,2,LA,3,LA,Final
20230103,nhl,401459195,NYI,6,VAN,2,NYI,Final
20230104,nhl,401459199,NJ,5,DET,1,NJ,Final
20230104,nhl,401459200,TB,1,MIN,5,MIN,Final
20230104,nhl,401459198,DAL,0,ANA,2,ANA,Final
20230105,nhl,401459201,NSH,5,CAR,3,NSH,Final
20230105,nhl,401459202,WSH,6,CBJ,2,WSH,Final
20230105,nhl,401459205,NYR,4,MTL,1,NYR,Final
20230105,nhl,401459206,STL,5,NJ,3,STL,Final
20230105,nhl,401459207,ARI,2,PHI,6,PHI,Final
20230105,nhl,401459208,SEA,5,TOR,1,SEA,Final
20230105,nhl,401459203,NYI,2,EDM,4,EDM,Final
20230105,nhl,401459209,COL,2,VAN,4,VAN,Final
20230105,nhl,401459210,PIT,2,VGK,5,VGK,Final
20230105,nhl,401459204,BOS,5,LA,2,BOS,Final
20230106,nhl,401459214,FLA,3,DET,2,FLA,Final
20230106,nhl,401459215,NSH,3,WSH,2,NSH,Final
20230106,nhl,401459216,TB,2,WPG,4,WPG,Final
20230106,nhl,401459213,ARI,0,CHI,2,CHI,Final
20230106,nhl,401459212,NYI,1,CGY,4,CGY,Final
20230106,nhl,401459211,SJ,4,ANA,5,ANA,Final/OT
20230107,nhl,401459221,NYR,3,NJ,4,NJ,Final/OT
20230107,nhl,401459218,CAR,3,CBJ,4,CBJ,Final/SO
20230107,nhl,401459217,MIN,5,BUF,6,BUF,Final/OT
20230107,nhl,401459220,STL,4,MTL,5,MTL,Final
20230107,nhl,401459222,SEA,8,OTT,4,SEA,Final
20230107,nhl,401459224,DET,1,TOR,4,TOR,Final
20230107,nhl,401459219,COL,3,EDM,2,COL,Final/OT
20230107,nhl,401459225,LA,5,VGK,1,LA,Final
20230107,nhl,401459223,BOS,4,SJ,2,BOS,Final
20230108,nhl,401459233,VAN,4,WPG,7,WPG,Final
20230108,nhl,401459229,FLA,1,DAL,5,DAL,Final
20230108,nhl,401459232,CBJ,0,WSH,1,WSH,Final
20230108,nhl,401459227,PIT,4,ARI,1,PIT,Final
20230108,nhl,401459228,CGY,3,CHI,4,CHI,Final/OT
20230108,nhl,401459230,STL,3,MIN,0,STL,Final
20230108,nhl,401459231,TOR,6,PHI,2,TOR,Final
20230108,nhl,401459226,BOS,7,ANA,1,BOS,Final
20230109,nhl,401459579,PHI,4,BUF,0,PHI,Final
20230109,nhl,401459235,SEA,4,MTL,0,SEA,Final
20230109,nhl,401459236,NSH,3,OTT,0,NSH,Final
20230109,nhl,401459234,EDM,3,LA,6,LA,Final
20230110,nhl,401459238,SEA,4,BUF,3,SEA,Final
20230110,nhl,401459239,NJ,5,CAR,3,NJ,Final
20230110,nhl,401459241,WPG,5,DET,7,DET,Final
20230110,nhl,401459243,MIN,3,NYR,4,NYR,Final/SO
20230110,nhl,401459244,VAN,4,PIT,5,PIT,Final
20230110,nhl,401459246,CBJ,3,TB,6,TB,Final
20230110,nhl,401459242,DAL,2,NYI,1,DAL,Final/SO
20230110,nhl,401459245,CGY,3,STL,4,STL,Final/OT
20230110,nhl,401459237,SJ,4,ARI,2,SJ,Final
20230110,nhl,401459240,FLA,5,COL,4,FLA,Final
