date,league,game_id,away_team,away_score,home_team,home_score,winner,status
20240320,mlb,401568469,LAD,5,SD,2,LAD,Final
20240321,mlb,401568470,SD,15,LAD,11,SD,Final
20240328,mlb,401568471,LAA,3,BAL,11,BAL,Final
20240328,mlb,401568477,DET,1,CHW,0,DET,Final
20240328,mlb,401568479,MIN,4,KC,1,MIN,Final
20240328,mlb,401568480,NYY,5,HOU,4,NYY,Final
20240328,mlb,401568481,PIT,6,MIA,5,PIT,Final/12
20240328,mlb,401568482,SF,4,SD,6,SD,Final
20240328,mlb,401568483,STL,1,LAD,7,LAD,Final
20240328,mlb,401568484,TOR,8,TB,2,TOR,Final
20240328,mlb,401568485,WSH,2,CIN,8,CIN,Final
20240328,mlb,401568474,CHC,3,TEX,4,TEX,Final/10
20240328,mlb,401568475,CLE,8,ATH,0,CLE,Final
20240328,mlb,401568473,BOS,6,SEA,4,BOS,Final
20240328,mlb,401568476,COL,1,ARI,16,ARI,Final
20240329,mlb,401651936,MIL,3,NYM,1,MIL,Final
20240329,mlb,401651937,ATL,9,PHI,3,ATL,Final
20240329,mlb,401568493,TOR,2,TB,8,TB,Final
20240329,mlb,401568490,PIT,7,MIA,2,PIT,Final
20240329,mlb,401568489,NYY,7,HOU,1,NYY,Final
20240329,mlb,401568486,BOS,0,SEA,1,SEA,Final
20240329,mlb,401568487,CLE,6,ATH,4,CLE,Final
20240329,mlb,401568488,COL,3,ARI,7,ARI,Final
20240329,mlb,401568491,SF,8,SD,3,SF,Final
20240329,mlb,401568492,STL,3,LAD,6,LAD,Final
20240330,mlb,401568501,MIL,7,NYM,6,MIL,Final
20240330,mlb,401568500,DET,7,CHW,6,DET,Final/10
20240330,mlb,401568494,LAA,4,BAL,13,BAL,Final
20240330,mlb,401568495,ATL,12,PHI,4,ATL,Final
20240330,mlb,401568498,CLE,12,ATH,3,CLE,Final
20240330,mlb,401568502,MIN,5,KC,1,MIN,Final
20240330,mlb,401568504,PIT,9,MIA,3,PIT,Final
