date,league,game_id,away_team,away_score,home_team,home_score,winner,status
20100101,nba,300101001,NY,112,ATL,108,NY,Final/OT
20100101,nba,300101016,ORL,106,MIN,94,ORL,Final
20100101,nba,300101013,SAC,108,LAL,109,LAL,Final
20100102,nba,300102027,SA,97,WSH,86,SA,Final
20100102,nba,300102002,TOR,96,BOS,103,BOS,Final
20100102,nba,300102004,ORL,93,CHI,101,CHI,Final
20100102,nba,300102026,DEN,105,UTAH,95,DEN,Final
20100102,nba,300102022,GS,89,POR,105,POR,Final
20100102,nba,300102023,DAL,99,SAC,91,DAL,Final
20100103,nba,300103018,IND,89,NY,132,NY,Final
20100103,nba,300103028,SA,86,TOR,91,TOR,Final
20100103,nba,300103007,PHI,108,DEN,105,PHI,Final
20100104,nba,300104014,ATL,75,MIA,92,MIA,Final
20100104,nba,300104004,OKC,98,CHI,85,OKC,Final
20100104,nba,300104012,POR,95,LAC,105,LAC,Final
20100105,nba,300105011,ORL,90,IND,97,IND,Final
20100105,nba,300105020,WSH,104,PHI,97,WSH,Final
20100105,nba,300105006,DET,93,DAL,98,DAL,Final
20100105,nba,300105007,GS,122,DEN,123,DEN,Final
20100105,nba,300105022,MEM,109,POR,105,MEM,Final
20100105,nba,300105023,PHX,113,SAC,109,PHX,Final
20100105,nba,300105013,HOU,79,LAL,88,LAL,Final
20100106,nba,300106005,WSH,98,CLE,121,CLE,Final
20100106,nba,300106019,TOR,108,ORL,103,TOR,Final
20100106,nba,300106014,BOS,112,MIA,106,BOS,Final/OT
20100106,nba,300106016,GS,107,MIN,101,GS,Final
20100106,nba,300106024,DET,92,SA,112,SA,Final
20100106,nba,300106021,HOU,110,PHX,118,PHX,Final
20100106,nba,300106026,MEM,94,UTAH,117,UTAH,Final
20100106,nba,300106012,LAL,91,LAC,102,LAC,Final
20100108,nba,300108020,TOR,108,PHI,106,TOR,Final
20100108,nba,300108027,ORL,97,WSH,104,WSH,Final
20100108,nba,300108001,BOS,85,ATL,93,ATL,Final
20100108,nba,300108016,IND,109,MIN,116,MIN,Final
20100108,nba,300108029,UTAH,89,MEM,91,MEM,Final
20100108,nba,300108015,CHI,93,MIL,96,MIL,Final
20100108,nba,300108024,DAL,112,SA,103,DAL,Final
20100108,nba,300108021,MIA,109,PHX,105,MIA,Final
20100108,nba,300108022,LAL,98,POR,107,POR,Final
20100108,nba,300108007,CLE,97,DEN,99,DEN,Final
20100108,nba,300108009,SAC,101,GS,108,GS,Final
20100109,nba,300109019,ATL,81,ORL,113,ORL,Final
20100109,nba,300109008,PHI,104,DET,94,PHI,Final
20100109,nba,300109004,MIN,96,CHI,110,CHI,Final
20100109,nba,300109025,IND,102,OKC,108,OKC,Final
20100109,nba,300109006,UTAH,111,DAL,93,UTAH,Final
20100109,nba,300109010,NY,96,HOU,105,HOU,Final
20100109,nba,300109023,DEN,100,SAC,102,SAC,Final
20100110,nba,300110028,BOS,114,TOR,107,BOS,Final
20100110,nba,300110012,MIA,84,LAC,94,LAC,Final
20100110,nba,300110022,CLE,106,POR,94,CLE,Final
20100110,nba,300110013,MIL,77,LAL,95,LAL,Final
20100111,nba,300111011,TOR,101,IND,105,IND,Final
20100111,nba,300111002,ATL,102,BOS,96,ATL,Final
20100111,nba,300111004,DET,87,CHI,120,CHI,Final
20100111,nba,300111025,NY,88,OKC,106,OKC,Final
20100111,nba,300111007,MIN,94,DEN,105,DEN,Final
20100111,nba,300111021,MIL,101,PHX,105,PHX,Final
20100111,nba,300111026,MIA,89,UTAH,118,UTAH,Final
20100111,nba,300111009,CLE,117,GS,114,CLE,Final
20100112,nba,300112027,DET,99,WSH,90,DET,Final
20100112,nba,300112029,LAC,102,MEM,104,MEM,Final
20100112,nba,300112024,LAL,85,SA,105,SA,Final
20100112,nba,300112023,ORL,109,SAC,88,ORL,Final
20100113,nba,300113001,WSH,82,ATL,94,ATL,Final
20100113,nba,300113011,PHX,114,IND,122,IND,Final
20100113,nba,300113020,NY,93,PHI,92,NY,Final
20100113,nba,300113025,SA,109,OKC,108,SA,Final/OT
20100113,nba,300113006,LAL,100,DAL,95,LAL,Final
20100113,nba,300113010,MIN,114,HOU,120,HOU,Final/3OT
20100113,nba,300113007,ORL,97,DEN,115,DEN,Final
