date,league,game_id,away_team,away_score,home_team,home_score,winner,status
20180101,nhl,400962204,NYR,3,BUF,2,NYR,Final/OT
20180102,nhl,400962205,TB,2,TOR,0,TB,Final
20180102,nhl,400962206,BOS,5,NYI,1,BOS,Final
20180102,nhl,400962207,PIT,5,PHI,1,PIT,Final
20180102,nhl,400962208,WSH,5,CAR,4,WSH,Final/OT
20180102,nhl,400962209,SJ,4,MTL,1,SJ,Final
20180102,nhl,400962210,NJ,2,STL,3,STL,Final/SO
20180102,nhl,400962211,FLA,1,MIN,5,MIN,Final
20180102,nhl,400962212,CBJ,2,DAL,1,CBJ,Final
20180102,nhl,400962213,WPG,2,COL,3,COL,Final/OT
20180102,nhl,400962214,LA,5,EDM,0,LA,Final
20180102,nhl,400962215,ANA,5,VAN,0,ANA,Final
20180102,nhl,400962216,NSH,0,VGK,3,VGK,Final
20180103,nhl,400962217,OTT,1,DET,2,DET,Final/OT
20180103,nhl,400962218,CHI,5,NYR,2,CHI,Final
20180104,nhl,400962220,SJ,2,TOR,3,TOR,Final/SO
20180104,nhl,400962221,NYI,4,PHI,6,PHI,Final
20180104,nhl,400962222,CAR,4,PIT,0,CAR,Final
20180104,nhl,400962223,TB,1,MTL,2,MTL,Final/SO
20180104,nhl,400962224,VGK,1,STL,2,STL,Final
20180104,nhl,400962225,BUF,2,MIN,6,MIN,Final
20180104,nhl,400962226,NJ,3,DAL,4,DAL,Final
20180104,nhl,400962227,CBJ,0,COL,2,COL,Final
20180104,nhl,400962228,LA,3,CGY,4,CGY,Final
20180104,nhl,400962229,ANA,1,EDM,2,EDM,Final/SO
20180105,nhl,400962231,PIT,4,NYI,0,PIT,Final
20180105,nhl,400962232,SJ,5,OTT,6,OTT,Final/OT
20180105,nhl,400962233,FLA,2,DET,4,DET,Final
20180105,nhl,400962234,BUF,3,WPG,4,WPG,Final
20180105,nhl,400962235,VGK,5,CHI,4,VGK,Final
20180106,nhl,400962236,STL,3,PHI,6,PHI,Final
20180106,nhl,400962237,EDM,1,DAL,5,DAL,Final
20180106,nhl,400962239,CAR,1,BOS,7,BOS,Final
20180106,nhl,400962240,VAN,2,TOR,3,TOR,Final/SO
20180106,nhl,400962241,TB,3,OTT,6,OTT,Final
20180106,nhl,400962238,MIN,2,COL,7,COL,Final
20180106,nhl,400962243,ANA,2,CGY,3,CGY,Final
20180106,nhl,400962244,NSH,4,LA,3,NSH,Final
20180107,nhl,400962245,NJ,4,NYI,5,NYI,Final/SO
20180107,nhl,400962246,BUF,1,PHI,4,PHI,Final
20180107,nhl,400962247,STL,3,WSH,4,WSH,Final/OT
20180107,nhl,400962248,EDM,1,CHI,4,CHI,Final
20180107,nhl,400962249,SJ,1,WPG,4,WPG,Final
20180107,nhl,400962250,FLA,2,CBJ,3,CBJ,Final/SO
20180107,nhl,400962251,VAN,2,MTL,5,MTL,Final
20180107,nhl,400962252,TB,5,DET,2,TB,Final
20180107,nhl,400962253,BOS,5,PIT,6,PIT,Final/OT
20180107,nhl,400962254,NYR,1,VGK,2,VGK,Final
20180108,nhl,400962255,CBJ,3,TOR,2,CBJ,Final/OT
20180109,nhl,400962256,WPG,7,BUF,4,WPG,Final
20180109,nhl,400962257,VAN,1,WSH,3,WSH,Final
20180109,nhl,400962258,CHI,8,OTT,2,CHI,Final
20180109,nhl,400962259,CAR,4,TB,5,TB,Final
20180109,nhl,400962260,FLA,7,STL,4,FLA,Final
