date,league,game_id,away_team,away_score,home_team,home_score,winner,status
20120101,nba,320101019,TOR,96,ORL,102,ORL,Final
20120101,nba,320101027,BOS,94,WSH,86,BOS,Final
20120101,nba,320101016,DAL,82,MIN,99,MIN,Final
20120101,nba,320101004,MEM,64,CHI,104,CHI,Final
20120101,nba,320101007,LAL,90,DEN,99,DEN,Final
20120101,nba,320101012,POR,88,LAC,93,LAC,Final
20120102,nba,320102021,GS,91,PHX,102,PHX,Final
20120102,nba,320102002,WSH,92,BOS,100,BOS,Final
20120102,nba,320102008,ORL,78,DET,89,DET,Final
20120102,nba,320102014,ATL,100,MIA,92,ATL,Final
20120102,nba,320102018,TOR,90,NY,85,TOR,Final
20120102,nba,320102016,SA,96,MIN,106,MIN,Final
20120102,nba,320102006,OKC,87,DAL,100,DAL,Final
20120102,nba,320102007,MIL,86,DEN,91,DEN,Final
20120103,nba,320103004,ATL,74,CHI,76,CHI,Final
20120103,nba,320103025,POR,103,OKC,93,POR,Final
20120103,nba,320103029,SAC,96,MEM,113,MEM,Final
20120103,nba,320103026,MIL,73,UTAH,85,UTAH,Final
20120103,nba,320103013,HOU,99,LAL,108,LAL,Final
20120104,nba,320104019,WSH,85,ORL,103,ORL,Final
20120104,nba,320104028,CLE,77,TOR,92,TOR,Final
20120104,nba,320104008,CHI,99,DET,83,CHI,Final
20120104,nba,320104014,IND,83,MIA,118,MIA,Final
20120104,nba,320104016,MEM,90,MIN,86,MEM,Final
20120104,nba,320104006,PHX,89,DAL,98,DAL,Final
20120104,nba,320104024,GS,95,SA,101,SA,Final
20120104,nba,320104007,SAC,83,DEN,110,DEN,Final
20120104,nba,320104012,HOU,89,LAC,117,LAC,Final
20120105,nba,320105001,MIA,116,ATL,109,MIA,Final/3OT
20120105,nba,320105024,DAL,71,SA,93,SA,Final
20120105,nba,320105023,MIL,100,SAC,103,SAC,Final
20120105,nba,320105022,LAL,96,POR,107,POR,Final
20120106,nba,320106020,DET,73,PHI,96,PHI,Final
20120106,nba,320106027,NY,99,WSH,96,NY,Final
20120106,nba,320106002,IND,87,BOS,74,IND,Final
20120106,nba,320106016,CLE,98,MIN,87,CLE,Final
20120106,nba,320106019,CHI,97,ORL,83,CHI,Final
20120106,nba,320106025,HOU,94,OKC,109,OKC,Final
20120106,nba,320106026,MEM,85,UTAH,94,UTAH,Final
20120106,nba,320106013,GS,90,LAL,97,LAL,Final
20120106,nba,320106021,POR,77,PHX,102,PHX,Final
