date,league,game_id,away_team,away_score,home_team,home_score,winner,status
20110101,nhl,310101002,BOS,6,BUF,7,BUF,Final/SO
20110101,nhl,310101007,NJ,3,CAR,6,CAR,Final
20110101,nhl,310101014,TOR,5,OTT,1,TOR,Final
20110101,nhl,310101020,NYR,1,TB,2,TB,Final/OT
20110101,nhl,310101016,WSH,3,PIT,1,WSH,Final
20110101,nhl,310101008,SJ,1,LA,0,SJ,Final
20110101,nhl,310101006,CGY,2,EDM,1,CGY,Final
20110102,nhl,310102010,ATL,4,MTL,3,ATL,Final/OT
20110102,nhl,310102005,PHI,3,DET,2,PHI,Final
20110102,nhl,310102026,NYR,0,FLA,3,FLA,Final
20110102,nhl,310102019,DAL,4,STL,2,DAL,Final
20110102,nhl,310102027,CBJ,1,NSH,4,NSH,Final
20110102,nhl,310102017,VAN,2,COL,1,VAN,Final
20110102,nhl,310102025,CHI,1,ANA,2,ANA,Final
20110103,nhl,310103007,FLA,4,CAR,3,FLA,Final/OT
20110103,nhl,310103021,BOS,2,TOR,1,BOS,Final
20110103,nhl,310103003,NYI,5,CGY,2,NYI,Final
20110103,nhl,310103008,CHI,4,LA,3,CHI,Final
20110103,nhl,310103018,VAN,4,SJ,3,VAN,Final
20110104,nhl,310104011,MIN,2,NJ,1,MIN,Final
20110104,nhl,310104023,TB,1,WSH,0,TB,Final/OT
20110104,nhl,310104006,DET,5,EDM,3,DET,Final
20110104,nhl,310104017,BUF,3,COL,4,COL,Final/OT
20110105,nhl,310105013,CAR,1,NYR,2,NYR,Final/OT
20110105,nhl,310105016,TB,1,PIT,8,PIT,Final
20110105,nhl,310105026,ATL,3,FLA,2,ATL,Final
20110105,nhl,310105004,DAL,4,CHI,2,DAL,Final
20110105,nhl,310105022,CGY,1,VAN,3,VAN,Final
20110105,nhl,310105025,NSH,4,ANA,1,NSH,Final
20110106,nhl,310106001,MIN,3,BOS,1,MIN,Final
20110106,nhl,310106011,PHI,4,NJ,2,PHI,Final
20110106,nhl,310106021,STL,5,TOR,6,TOR,Final/SO
20110106,nhl,310106010,PIT,1,MTL,2,MTL,Final/SO
20110106,nhl,310106006,NYI,1,EDM,2,EDM,Final
20110106,nhl,310106008,NSH,5,LA,2,NSH,Final
20110106,nhl,310106018,BUF,3,SJ,0,BUF,Final
20110107,nhl,310107026,CAR,5,FLA,3,CAR,Final
20110107,nhl,310107028,TOR,9,ATL,3,TOR,Final
20110107,nhl,310107004,OTT,2,CHI,3,CHI,Final/SO
20110107,nhl,310107009,NYR,3,DAL,2,NYR,Final/SO
20110107,nhl,310107003,DET,5,CGY,4,DET,Final/SO
20110107,nhl,310107022,EDM,1,VAN,6,VAN,Final
20110107,nhl,310107025,CBJ,0,ANA,6,ANA,Final
20110108,nhl,310108015,NJ,1,PHI,2,PHI,Final
20110108,nhl,310108017,NYI,4,COL,3,NYI,Final/OT
20110108,nhl,310108010,BOS,2,MTL,3,MTL,Final/OT
20110108,nhl,310108014,TB,2,OTT,1,TB,Final
20110108,nhl,310108016,MIN,4,PIT,0,MIN,Final
20110108,nhl,310108023,FLA,2,WSH,3,WSH,Final
20110108,nhl,310108018,NSH,2,SJ,1,NSH,Final
20110108,nhl,310108019,NYR,2,STL,1,NYR,Final
20110108,nhl,310108022,DET,2,VAN,1,DET,Final/SO
20110108,nhl,310108008,CBJ,4,LA,6,LA,Final
20110109,nhl,310109007,ATL,3,CAR,4,CAR,Final/OT
20110109,nhl,310109011,TB,3,NJ,6,NJ,Final
20110109,nhl,310109030,DAL,4,MIN,0,DAL,Final
20110109,nhl,310109004,NYI,0,CHI,5,CHI,Final
20110109,nhl,310109025,SJ,0,ANA,1,ANA,Final
20110110,nhl,310110016,BOS,4,PIT,2,BOS,Final
20110110,nhl,310110017,DET,4,COL,5,COL,Final
20110110,nhl,310110008,TOR,3,LA,2,TOR,Final
20110111,nhl,310111001,OTT,0,BOS,6,BOS,Final
20110111,nhl,310111007,CGY,5,CAR,6,CAR,Final/SO
20110111,nhl,310111012,VAN,4,NYI,3,VAN,Final/SO
20110111,nhl,310111013,MTL,2,NYR,1,MTL,Final
20110111,nhl,310111002,PHI,5,BUF,2,PHI,Final
20110111,nhl,310111026,WSH,3,FLA,4,FLA,Final/OT
20110111,nhl,310111027,MIN,1,NSH,5,NSH,Final
20110111,nhl,310111009,EDM,2,DAL,3,DAL,Final
20110111,nhl,310111018,TOR,4,SJ,2,TOR,Final
20110112,nhl,310112010,PIT,5,MTL,2,PIT,Final
20110112,nhl,310112020,WSH,0,TB,3,TB,Final
20110112,nhl,310112004,COL,0,CHI,4,CHI,Final
20110112,nhl,310112025,STL,4,ANA,7,ANA,Final
20110113,nhl,310113001,PHI,5,BOS,7,BOS,Final
20110113,nhl,310113002,CAR,2,BUF,3,BUF,Final
20110113,nhl,310113012,OTT,6,NYI,4,OTT,Final
20110113,nhl,310113013,VAN,0,NYR,1,NYR,Final
20110113,nhl,310113026,NSH,2,FLA,3,FLA,Final
20110113,nhl,310113008,STL,3,LA,1,STL,Final
20110113,nhl,310113018,EDM,5,SJ,2,EDM,Final
20110114,nhl,310114023,VAN,4,WSH,2,VAN,Final
20110114,nhl,310114029,DET,2,CBJ,3,CBJ,Final/SO
20110114,nhl,310114014,CGY,3,OTT,2,CGY,Final
20110114,nhl,310114020,NJ,5,TB,2,NJ,Final
20110114,nhl,310114028,PHI,5,ATL,2,PHI,Final
20110114,nhl,310114030,COL,4,MIN,1,COL,Final
20110115,nhl,310115001,PIT,3,BOS,2,PIT,Final
20110115,nhl,310115005,CBJ,5,DET,6,DET,Final/OT
20110115,nhl,310115007,TB,4,CAR,6,CAR,Final
20110115,nhl,310115010,NYR,2,MTL,3,MTL,Final
20110115,nhl,310115012,BUF,3,NYI,5,NYI,Final
20110115,nhl,310115021,CGY,2,TOR,1,CGY,Final/SO
20110115,nhl,310115026,NJ,2,FLA,3,FLA,Final/OT
20110115,nhl,310115009,ATL,1,DAL,6,DAL,Final
20110115,nhl,310115027,CHI,2,NSH,3,NSH,Final/SO
20110115,nhl,310115008,EDM,2,LA,5,LA,Final
20110115,nhl,310115018,STL,2,SJ,4,SJ,Final
20110116,nhl,310116023,OTT,1,WSH,3,WSH,Final
20110116,nhl,310116030,VAN,0,MIN,4,MIN,Final
20110116,nhl,310116004,NSH,3,CHI,6,CHI,Final
20110116,nhl,310116013,PHI,3,NYR,2,PHI,Final
20110116,nhl,310116025,EDM,2,ANA,3,ANA,Final
20110117,nhl,310117001,CAR,0,BOS,7,BOS,Final
20110117,nhl,310117012,NJ,5,NYI,2,NJ,Final
20110117,nhl,310117010,CGY,4,MTL,5,MTL,Final/OT
20110117,nhl,310117026,ATL,3,FLA,2,ATL,Final/SO
20110117,nhl,310117009,LA,1,DAL,2,DAL,Final
20110118,nhl,310118007,BOS,3,CAR,2,BOS,Final
20110118,nhl,310118015,WSH,2,PHI,3,PHI,Final/OT
20110118,nhl,310118016,DET,1,PIT,4,PIT,Final
20110118,nhl,310118002,MTL,1,BUF,2,BUF,Final/OT
20110118,nhl,310118014,ANA,2,OTT,1,ANA,Final/SO
20110118,nhl,310118020,CBJ,2,TB,3,TB,Final/SO
20110118,nhl,310118019,LA,1,STL,2,STL,Final
20110118,nhl,310118017,VAN,3,COL,4,COL,Final/OT
20110118,nhl,310118006,MIN,4,EDM,1,MIN,Final
20110119,nhl,310119013,TOR,0,NYR,7,NYR,Final
20110119,nhl,310119026,CBJ,3,FLA,2,CBJ,Final/OT
20110119,nhl,310119003,MIN,6,CGY,0,MIN,Final
20110120,nhl,310120001,BUF,4,BOS,2,BUF,Final
20110120,nhl,310120007,NYR,1,CAR,4,CAR,Final
20110120,nhl,310120011,PIT,0,NJ,2,NJ,Final
20110120,nhl,310120012,WSH,2,NYI,1,WSH,Final
20110120,nhl,310120015,OTT,2,PHI,6,PHI,Final
20110120,nhl,310120021,ANA,2,TOR,5,TOR,Final
20110120,nhl,310120028,TB,3,ATL,2,TB,Final/SO
20110120,nhl,310120019,DET,4,STL,3,DET,Final/OT
20110120,nhl,310120006,DAL,4,EDM,2,DAL,Final
20110120,nhl,310120017,NSH,5,COL,1,NSH,Final
20110120,nhl,310120022,SJ,2,VAN,1,SJ,Final/SO
20110121,nhl,310121002,NYI,5,BUF,2,NYI,Final
20110121,nhl,310121014,MTL,7,OTT,1,MTL,Final
20110121,nhl,310121026,TB,2,FLA,1,TB,Final/SO
20110121,nhl,310121003,DAL,4,CGY,7,CGY,Final
20110122,nhl,310122015,NJ,3,PHI,1,NJ,Final
20110122,nhl,310122005,CHI,4,DET,1,CHI,Final
20110122,nhl,310122017,BOS,6,COL,2,BOS,Final
20110122,nhl,310122010,ANA,4,MTL,3,ANA,Final/SO
20110122,nhl,310122016,CAR,2,PIT,3,PIT,Final
20110122,nhl,310122021,WSH,4,TOR,1,WSH,Final
20110122,nhl,310122028,NYR,3,ATL,2,NYR,Final/SO
20110122,nhl,310122019,CBJ,5,STL,2,CBJ,Final
20110122,nhl,310122022,CGY,4,VAN,3,CGY,Final/SO
20110122,nhl,310122018,MIN,3,SJ,4,SJ,Final
20110123,nhl,310123004,PHI,4,CHI,1,PHI,Final
20110123,nhl,310123011,FLA,2,NJ,5,NJ,Final
20110123,nhl,310123012,BUF,5,NYI,3,BUF,Final
20110123,nhl,310123020,ATL,1,TB,7,TB,Final
20110123,nhl,310123006,NSH,3,EDM,2,NSH,Final/SO
20110124,nhl,310124007,TOR,4,CAR,6,CAR,Final
20110124,nhl,310124023,NYR,2,WSH,1,NYR,Final/SO
20110124,nhl,310124003,NSH,1,CGY,3,CGY,Final
20110124,nhl,310124017,STL,3,COL,4,COL,Final
20110124,nhl,310124022,DAL,1,VAN,7,VAN,Final
20110124,nhl,310124008,BOS,0,LA,2,LA,Final
20110125,nhl,310125013,FLA,4,NYR,3,FLA,Final
20110125,nhl,310125016,NYI,0,PIT,1,PIT,Final
20110125,nhl,310125029,ANA,3,CBJ,2,ANA,Final
20110125,nhl,310125014,BUF,3,OTT,2,BUF,Final/OT
20110125,nhl,310125015,MTL,2,PHI,5,PHI,Final
20110125,nhl,310125020,TOR,0,TB,2,TB,Final
20110125,nhl,310125004,MIN,4,CHI,2,MIN,Final
20110126,nhl,310126001,FLA,1,BOS,2,BOS,Final
20110126,nhl,310126012,CAR,4,NYI,2,CAR,Final
20110126,nhl,310126028,WSH,0,ATL,1,ATL,Final
20110126,nhl,310126005,NJ,1,DET,3,DET,Final
20110126,nhl,310126009,EDM,1,DAL,3,DAL,Final
20110126,nhl,310126003,STL,1,CGY,4,CGY,Final
20110126,nhl,310126022,NSH,1,VAN,2,VAN,Final
20110126,nhl,310126008,SJ,2,LA,3,LA,Final/SO
20110201,nhl,310201007,BOS,3,CAR,2,BOS,Final
20110201,nhl,310201011,OTT,1,NJ,2,NJ,Final
20110201,nhl,310201021,FLA,3,TOR,4,TOR,Final/SO
20110201,nhl,310201028,NYI,4,ATL,1,NYI,Final
20110201,nhl,310201029,CHI,7,CBJ,4,CHI,Final
20110201,nhl,310201013,PIT,4,NYR,3,PIT,Final/SO
20110201,nhl,310201020,PHI,0,TB,4,TB,Final
20110201,nhl,310201023,MTL,3,WSH,2,MTL,Final/SO
20110201,nhl,310201027,CGY,3,NSH,2,CGY,Final/SO
20110201,nhl,310201030,LA,0,MIN,1,MIN,Final/SO
20110201,nhl,310201009,VAN,4,DAL,1,VAN,Final
20110202,nhl,310202014,DET,7,OTT,5,DET,Final
20110202,nhl,310202016,NYI,0,PIT,3,PIT,Final
20110202,nhl,310202010,FLA,2,MTL,3,MTL,Final
20110202,nhl,310202006,LA,3,EDM,1,LA,Final
20110202,nhl,310202025,SJ,4,ANA,3,SJ,Final
20110203,nhl,310203001,DAL,3,BOS,6,BOS,Final
20110203,nhl,310203013,NJ,3,NYR,2,NJ,Final
20110203,nhl,310203015,NSH,2,PHI,3,PHI,Final
20110203,nhl,310203021,CAR,0,TOR,3,TOR,Final
20110203,nhl,310203028,CGY,4,ATL,2,CGY,Final
20110203,nhl,310203017,MIN,4,COL,3,MIN,Final
20110204,nhl,310204011,FLA,4,NJ,3,FLA,Final/OT
20110204,nhl,310204016,BUF,2,PIT,3,PIT,Final
20110204,nhl,310204005,CBJ,3,DET,0,CBJ,Final
20110204,nhl,310204020,WSH,5,TB,2,WSH,Final
20110204,nhl,310204019,EDM,3,STL,5,STL,Final
20110204,nhl,310204022,CHI,3,VAN,4,VAN,Final
20110205,nhl,310205001,SJ,2,BOS,0,SJ,Final
20110205,nhl,310205010,NYR,0,MTL,2,MTL,Final
20110205,nhl,310205017,ANA,3,COL,0,ANA,Final
20110205,nhl,310205002,TOR,2,BUF,6,BUF,Final
20110205,nhl,310205007,ATL,3,CAR,4,CAR,Final/OT
20110205,nhl,310205012,OTT,3,NYI,5,NYI,Final
20110205,nhl,310205015,DAL,1,PHI,3,PHI,Final
20110205,nhl,310205029,EDM,3,CBJ,4,CBJ,Final
20110205,nhl,310205027,DET,0,NSH,3,NSH,Final
20110205,nhl,310205003,LA,4,CGY,3,LA,Final/SO
20110206,nhl,310206023,PIT,0,WSH,3,WSH,Final
20110206,nhl,310206010,NJ,4,MTL,1,NJ,Final
20110206,nhl,310206020,STL,3,TB,4,TB,Final/OT
20110207,nhl,310207021,ATL,4,TOR,5,TOR,Final
20110207,nhl,310207005,NYR,2,DET,3,DET,Final
20110207,nhl,310207027,EDM,4,NSH,0,EDM,Final
20110207,nhl,310207003,CHI,1,CGY,3,CGY,Final
20110207,nhl,310207022,OTT,2,VAN,4,VAN,Final
20110208,nhl,310208011,CAR,2,NJ,3,NJ,Final/OT
20110208,nhl,310208012,TOR,5,NYI,3,TOR,Final
20110208,nhl,310208016,CBJ,4,PIT,1,CBJ,Final
20110208,nhl,310208023,SJ,2,WSH,0,SJ,Final
