date,league,game_id,away_team,away_score,home_team,home_score,winner,status
20140101,nhl,400484853,TOR,3,DET,2,TOR,Final/SO
20140101,nhl,400484854,TB,4,VAN,2,TB,Final
20140102,nhl,400484855,NSH,2,BOS,3,BOS,Final/OT
20140102,nhl,400484856,CHI,2,NYI,3,NYI,Final/OT
20140102,nhl,400484857,CAR,4,WSH,3,CAR,Final/OT
20140102,nhl,400484858,WPG,3,OTT,4,OTT,Final
20140102,nhl,400484859,LA,0,STL,5,STL,Final
20140102,nhl,400484860,BUF,1,MIN,4,MIN,Final
20140102,nhl,400484861,MTL,6,DAL,4,MTL,Final
20140102,nhl,400484862,PHI,1,COL,2,COL,Final
20140102,nhl,400484864,EDM,1,SJ,5,SJ,Final
20140103,nhl,400484865,CHI,5,NJ,3,CHI,Final
20140103,nhl,400484866,NYR,2,PIT,5,PIT,Final
20140103,nhl,400484867,TB,2,CGY,0,TB,Final
20140103,nhl,400484868,EDM,2,ANA,5,ANA,Final
20140104,nhl,400484869,WPG,1,BOS,4,BOS,Final
20140104,nhl,400484870,SJ,3,COL,4,COL,Final
20140104,nhl,400484871,NJ,1,BUF,2,BUF,Final
20140104,nhl,400484872,NYR,7,TOR,1,NYR,Final
20140104,nhl,400484873,OTT,4,MTL,3,OTT,Final/OT
20140104,nhl,400484874,NSH,4,FLA,5,FLA,Final/SO
20140104,nhl,400484875,CAR,3,NYI,2,CAR,Final
20140104,nhl,400484876,CBJ,2,STL,6,STL,Final
20140104,nhl,400484877,DET,5,DAL,1,DET,Final
20140104,nhl,400484878,WSH,3,MIN,5,MIN,Final
20140104,nhl,400484880,VAN,1,LA,3,LA,Final
20140105,nhl,400484881,WPG,5,PIT,6,PIT,Final
20140105,nhl,400484882,NSH,1,CAR,2,CAR,Final
20140105,nhl,400484883,SJ,3,CHI,2,SJ,Final/SO
20140105,nhl,400484884,TB,3,EDM,5,EDM,Final
20140105,nhl,400484885,VAN,3,ANA,4,ANA,Final/OT
20140106,nhl,400484886,DAL,3,NYI,7,NYI,Final
20140106,nhl,400484887,CBJ,4,NYR,3,CBJ,Final/SO
20140106,nhl,400484888,FLA,1,MTL,2,MTL,Final
20140106,nhl,400484889,CGY,4,COL,3,CGY,Final
20140107,nhl,400484891,NYI,5,TOR,3,NYI,Final
20140107,nhl,400484892,PHI,3,NJ,2,PHI,Final/OT
20140107,nhl,400484893,SJ,2,NSH,3,NSH,Final
20140107,nhl,400484894,TB,4,WPG,2,TB,Final
20140107,nhl,400484896,STL,5,EDM,2,STL,Final
20140107,nhl,400484897,PIT,5,VAN,4,PIT,Final/SO
20140107,nhl,400484898,BOS,2,ANA,5,ANA,Final
20140107,nhl,400484899,MIN,2,LA,1,MIN,Final/SO
20140108,nhl,400484900,MTL,1,PHI,3,PHI,Final
20140108,nhl,400484901,NYR,3,CHI,2,NYR,Final
20140108,nhl,400484902,OTT,3,COL,4,COL,Final/OT
20140109,nhl,400484903,FLA,2,BUF,1,FLA,Final/SO
20140109,nhl,400484904,DAL,0,NJ,1,NJ,Final
20140109,nhl,400484905,TOR,1,CAR,6,CAR,Final
20140109,nhl,400484906,WSH,4,TB,3,WSH,Final
20140109,nhl,400484907,ANA,4,NSH,3,ANA,Final
20140109,nhl,400484908,STL,5,CGY,0,STL,Final
20140109,nhl,400484910,BOS,2,LA,4,LA,Final
20140109,nhl,400484911,DET,1,SJ,4,SJ,Final
20140110,nhl,400484912,DAL,2,NYR,3,NYR,Final
20140110,nhl,400484913,TOR,2,WSH,3,WSH,Final
20140110,nhl,400484914,CAR,0,CBJ,3,CBJ,Final
20140110,nhl,400484915,NYI,2,COL,1,NYI,Final/OT
20140110,nhl,400484916,PIT,3,EDM,4,EDM,Final/OT
20140110,nhl,400484917,STL,1,VAN,2,VAN,Final
20140111,nhl,400484918,TB,6,PHI,3,TB,Final
20140111,nhl,400484919,CHI,1,MTL,2,MTL,Final/OT
20140111,nhl,400484920,FLA,1,NJ,2,NJ,Final/OT
20140111,nhl,400484921,OTT,2,NSH,1,OTT,Final/SO
20140111,nhl,400484922,CBJ,6,WPG,3,CBJ,Final
20140111,nhl,400484923,COL,4,MIN,2,COL,Final
20140111,nhl,400484925,PIT,2,CGY,1,PIT,Final
20140111,nhl,400484926,DET,3,LA,1,DET,Final
20140111,nhl,400484927,BOS,1,SJ,0,BOS,Final
20140112,nhl,400484928,BUF,2,WSH,1,BUF,Final/SO
20140112,nhl,400484929,NYI,4,DAL,2,NYI,Final
20140112,nhl,400484930,NJ,2,TOR,3,TOR,Final/SO
20140112,nhl,400484931,PHI,1,NYR,4,NYR,Final
20140112,nhl,400484932,EDM,3,CHI,5,CHI,Final
20140112,nhl,400484933,MIN,4,NSH,0,MIN,Final
20140112,nhl,400484934,DET,0,ANA,1,ANA,Final
20140113,nhl,400484935,CGY,2,CAR,0,CGY,Final
20140113,nhl,400484936,TB,2,CBJ,3,CBJ,Final
20140113,nhl,400484938,VAN,0,LA,1,LA,Final
20140114,nhl,400484939,TOR,4,BOS,3,TOR,Final
20140114,nhl,400484940,TB,2,NYR,1,TB,Final
20140114,nhl,400484941,SJ,2,WSH,1,SJ,Final/SO
20140114,nhl,400484942,PHI,4,BUF,3,PHI,Final
20140114,nhl,400484943,NJ,4,MTL,1,NJ,Final
20140114,nhl,400484944,NYI,2,FLA,4,FLA,Final
20140114,nhl,400484945,COL,3,CHI,2,COL,Final/OT
20140114,nhl,400484947,CGY,2,NSH,4,NSH,Final
20140114,nhl,400484948,OTT,3,MIN,0,OTT,Final
20140114,nhl,400484949,EDM,2,DAL,5,DAL,Final
20140115,nhl,400484950,BUF,3,TOR,4,TOR,Final/SO
20140115,nhl,400484951,WSH,3,PIT,4,PIT,Final
20140115,nhl,400484952,VAN,1,ANA,9,ANA,Final
20140116,nhl,400484953,DET,0,NYR,1,NYR,Final
20140116,nhl,400484954,NSH,4,PHI,3,NSH,Final/SO
20140116,nhl,400484955,MTL,5,OTT,4,MTL,Final/OT
20140116,nhl,400484956,NYI,2,TB,1,NYI,Final/SO
20140116,nhl,400484957,SJ,3,FLA,0,SJ,Final
20140116,nhl,400484958,LA,4,STL,1,LA,Final
20140116,nhl,400484959,EDM,1,MIN,4,MIN,Final
20140116,nhl,400484960,BOS,4,DAL,2,BOS,Final
20140116,nhl,400484961,NJ,1,COL,2,COL,Final/SO
20140116,nhl,400484962,WPG,5,CGY,2,WPG,Final
20140117,nhl,400484964,WSH,1,CBJ,5,CBJ,Final
20140117,nhl,400484965,ANA,2,CHI,4,CHI,Final
20140118,nhl,400484966,NYR,4,OTT,1,NYR,Final
20140118,nhl,400484967,SJ,5,TB,4,SJ,Final
20140118,nhl,400484968,EDM,2,WPG,3,WPG,Final/OT
20140118,nhl,400484969,CBJ,4,BUF,3,CBJ,Final/SO
20140118,nhl,400484970,MTL,3,TOR,5,TOR,Final
20140118,nhl,400484971,LA,2,DET,3,DET,Final/SO
20140118,nhl,400484972,NYI,4,PHI,6,PHI,Final
20140118,nhl,400484973,FLA,2,CAR,3,CAR,Final
20140118,nhl,400484974,ANA,3,STL,2,ANA,Final
20140118,nhl,400484975,COL,5,NSH,4,COL,Final
20140118,nhl,400484977,DAL,2,MIN,3,MIN,Final/OT
20140118,nhl,400484978,CGY,2,VAN,3,VAN,Final/SO
20140119,nhl,400484979,BOS,2,CHI,3,CHI,Final/SO
20140119,nhl,400484980,TB,5,CAR,3,TB,Final
20140119,nhl,400484981,WSH,1,NYR,4,NYR,Final
20140120,nhl,400484983,PHI,3,NYI,4,NYI,Final/SO
20140120,nhl,400484982,LA,2,BOS,3,BOS,Final
20140120,nhl,400484984,FLA,5,PIT,1,FLA,Final
20140120,nhl,400484985,STL,4,DET,1,STL,Final
20140120,nhl,400484986,DAL,1,NSH,4,NSH,Final
20140120,nhl,400484988,CGY,2,SJ,3,SJ,Final
20140121,nhl,400484989,FLA,4,BUF,3,FLA,Final
20140121,nhl,400484990,STL,1,NJ,7,NJ,Final
20140121,nhl,400484991,NYI,5,NYR,3,NYI,Final
20140121,nhl,400484993,OTT,2,WSH,0,OTT,Final
20140121,nhl,400484994,LA,3,CBJ,5,CBJ,Final
20140121,nhl,400484995,MIN,0,DAL,4,DAL,Final
20140121,nhl,400484996,TOR,5,COL,2,TOR,Final
20140121,nhl,400484997,VAN,2,EDM,1,VAN,Final
20140121,nhl,400484998,WPG,3,ANA,2,WPG,Final
20140122,nhl,400531674,CAR,3,PHI,2,CAR,Final
20140122,nhl,400484999,MTL,1,PIT,5,PIT,Final
20140122,nhl,400485000,CHI,4,DET,5,DET,Final/SO
20140123,nhl,400485002,CAR,5,BUF,3,CAR,Final
20140123,nhl,400485003,STL,2,NYR,1,STL,Final
20140123,nhl,400485004,PHI,2,CBJ,5,CBJ,Final
20140123,nhl,400485005,OTT,3,TB,4,TB,Final/SO
20140123,nhl,400485006,PIT,6,NYI,4,PIT,Final
20140123,nhl,400485007,CHI,1,MIN,2,MIN,Final
20140123,nhl,400485008,TOR,1,DAL,7,DAL,Final
20140123,nhl,400485009,NSH,2,VAN,1,NSH,Final
20140123,nhl,400485010,LA,1,ANA,2,ANA,Final
20140123,nhl,400485011,WPG,0,SJ,1,SJ,Final
20140124,nhl,400485012,WSH,1,NJ,2,NJ,Final
20140124,nhl,400485014,MTL,1,DET,4,DET,Final
20140124,nhl,400485015,COL,3,FLA,2,COL,Final
20140124,nhl,400485016,NSH,4,CGY,5,CGY,Final/SO
20140125,nhl,400531675,OTT,3,CAR,6,CAR,Final
20140125,nhl,400485018,STL,4,NYI,3,STL,Final/SO
20140125,nhl,400485019,BOS,6,PHI,1,BOS,Final
20140125,nhl,400485020,WSH,5,MTL,0,WSH,Final
20140125,nhl,400485021,COL,2,TB,5,TB,Final
20140125,nhl,400485022,BUF,5,CBJ,2,BUF,Final
